sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22,n_or_p_final_step17,n_or_p_source_step17,n_or_p_confidence_final_step17,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,step17_check_additive,step17_check_structure,step17_check_np_type,step17_check_sintering,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,n_or_p_final_step17__step17,n_or_p_source_step17__step17,n_or_p_confidence_final_step17__step17,additive_final_step17__step17,additive_source_step17__step17,additive_confidence_final_step17__step17,structure_final_step17__step17,structure_source_step17__step17,structure_confidence_final_step17__step17,sintering_method_final_step17__step17,sintering_condition_final_step17__step17,sintering_checked_final_step17__step17,sintering_source_step17__step17,sintering_confidence_final_step17__step17,paper_checked_step17__step17,manual_review_status_step17__step17,step17_check_additive__step17,step17_check_structure__step17,step17_check_np_type__step17,step17_check_sintering__step17,nanocarbon_keyword_detected_step9__step17,nanocarbon_type_auto_step9__step17,rare_metal_flag_auto_step9__step17,toxicity_flag_auto_step9__step17,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,tau_eff_ratio_pred_true_step19,residual_category_step19,manual_review_status_step17__step19,paper_checked_step17__step19,manual_review_priority_score_step15,manual_review_priority_tier_step15,pf_zt_problem_reason_step15,sintering_check_reason_step15,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,missing_np_paper_confirmation_step23,manual_annotation_needed_step23,error_pattern_step23,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_cause_note_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,sintering_check_reason_step23
10.1021_jacs.0c05650__sample_38448,10.1021/jacs.0c05650,https://doi.org/10.1021/jacs.0c05650,,38448,NaSn25BiTe27,unknown,p,12,11,4,5,0.3029534400452442,2.35308000481962,2.0501265647743754,0.2805693344291511,0.895974523702929,0.6154051892737777,0.2367147767154411,0.9174977214456528,0.6807829447302115,0.2356837173146989,0.9183623269865888,0.68267860967189,0.8054252,0.6340047490955213,0.0614706730915239,0.5308925811810643,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3029534400452442,0.4434302030453452,,,,,,,,,,,,,,,,,,,,,,,,,1.604313656660901,-0.9162063205090902,-2.5205199771699918,2.5205199771699918,0.0804177804662148,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_jacs.0c05650__sample_38447,10.1021/jacs.0c05650,https://doi.org/10.1021/jacs.0c05650,,38447,NaSn50BiTe52,unknown,p,13,11,3,3,0.3746097596543469,2.4950297281396527,2.120419968485306,0.3419109062944923,0.9138326958671108,0.5719217895726185,0.1849242153637624,0.9308322942451436,0.745908078881381,0.1575132217946233,0.9285061847306956,0.7709929629360722,0.8557477,0.1918321350134155,0.0162789631578315,0.2099857496131522,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3746097596543469,0.5658070556701338,,,,,,,,,,,,,,,,,,,,,,,,,1.7375644346927557,-0.9162063205090902,-2.6537707552018457,2.6537707552018457,0.0703853062810194,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_jacs.0c05650__sample_38432,10.1021/jacs.0c05650,https://doi.org/10.1021/jacs.0c05650,,38432,NaSn20SbTe22,unknown,p,12,10,5,5,0.2523178871058952,1.7831163847678828,1.5307984976619875,0.2383250650764435,0.8226047744309136,0.58427970935447,0.1885317572753971,0.8611115465850648,0.6725797893096677,0.1711712940702784,0.8581401821395136,0.6869688880692351,0.9964109,0.2475981299064026,0.0423781480537883,0.2693658564486205,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2523178871058952,0.3115985686564599,,,,,,,,,,,,,,,,,,,,,,,,,1.5865922181003729,-1.1643729341194855,-2.7509651522198584,2.7509651522198584,0.0638661908549788,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1002_adma.201104305__sample_84020,10.1002/adma.201104305,https://doi.org/10.1002/adma.201104305,,84020,Nax(NiC2S4),unknown,n,12,12,9,11,0.263017117952288,2.121432290212148,1.85841517225986,0.2377153344208179,7.5009728697919025,7.263257535371085,0.2423816083047545,8.211367658072298,7.968986049767544,0.2316355048734903,7.754912058262172,7.523276553388682,0.1038,0.0825185007068963,0.6772815844566085,0.1071795937506704,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,False,False,medium,0.263017117952288,0.4145514200222791,,,,,,,,,,,,,,,,,,,,,,,,,-2.823162571196731,-2.2303896961313674,0.5927728750653638,0.5927728750653638,1.8089975915934444,large_over_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_jacs.0c05650__sample_38431,10.1021/jacs.0c05650,https://doi.org/10.1021/jacs.0c05650,,38431,NaSn50SbTe52,unknown,p,12,11,4,4,0.287344917188802,2.0264036697234173,1.7390587525346153,0.2608101064036829,0.86327008369114,0.602459977287457,0.2263458073997883,0.8959160697952144,0.669570262395426,0.2004599061975528,0.8924334979177635,0.6919735917202107,0.7896978,0.1355429305317044,0.0182353318267407,0.1564428104188761,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2873449171888017,0.414295710162428,,,,,,,,,,,,,,,,,,,,,,,,,1.8273454827896003,-1.1643729341194855,-2.9917184169090856,2.9917184169090856,0.0502010961478108,large_under_prediction,unknown,no,0,low,no major issue,,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsaem.1c02589__sample_46138,10.1021/acsaem.1c02589,https://doi.org/10.1021/acsaem.1c02589,,46138,Pb0.98Sb0.02Te,unknown,n,12,8,4,6,0.4958078490488278,1.133016464898093,0.6372086158492651,0.5689142923577294,0.509902836949072,-0.0590114554086573,0.57018065543588,0.5222621584235262,-0.0479184970123538,0.4261156497223193,0.5869048961574281,0.1607892464351088,1.051197,2.261212022996633,0.8163817153773584,1.0684047166013684,unknown,no,no,ML_close_to_fitting,primary DOI test sample aggregate,n,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,low,0.4958078490488278,0.9476107587857674,,,,,,,,,,,,,,,,,,,,,,,,,1.0189071936278316,-0.3852943551810305,-1.404201548808862,1.404201548808862,0.2455630483059689,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c12282__sample_45836,10.1021/acsami.1c12282,https://doi.org/10.1021/acsami.1c12282,,45836,Sb0.1Ge0.9Te,unknown,p,9,0,0,0,0.2601936471830095,0.2644609105962023,0.0042672634131927,,,,,,,,,,1.697573,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2601936471830095,0.4086510723333383,,,,,,,,,,,,,,,,,,,,,,,,,0.4326980228604273,0.1135456991990303,-0.3191523236613969,0.3191523236613969,0.726764837393524,moderate_error,unknown,no,50,B,insufficient ZT evaluation rows; manual review required; sintering check required later,high observed ZT; important candidate for paper,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c12282__sample_45835,10.1021/acsami.1c12282,https://doi.org/10.1021/acsami.1c12282,,45835,Sb0.05Ge0.95Te,unknown,p,9,9,8,9,0.2492678662127118,0.952633590353306,0.7033657241405942,0.2027978782065924,0.5888477779365958,0.3860498997300033,0.1775769133569416,0.5843867873351872,0.4068098739782456,0.2027978782065852,0.5888477779365833,0.386049899729998,1.656008,2.4972939227829376,0.9957732062424538,1.8612929507840072,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2492678662127118,0.2661834238206629,,,,,,,,,,,,,,,,,,,,,,,,,1.3994578629749532,0.1135456991990303,-1.2859121637759228,1.2859121637759228,0.2763983480485667,large_under_prediction,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,not_evaluable,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c12282__sample_45834,10.1021/acsami.1c12282,https://doi.org/10.1021/acsami.1c12282,,45834,Al0.03Ge0.97Te,unknown,p,9,8,6,8,0.1836455280411776,1.464417557986607,1.2807720299454295,0.170239310162443,0.7601437517073106,0.5899044415448677,0.221858149961391,0.7429647463572672,0.5211065963958762,0.1702393101624508,0.7601437517072854,0.5899044415448346,0.8911243,1.077234067880514,0.2519662399455732,0.949887945091809,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.1836455280411776,0.2586314581419693,,,,,,,,,,,,,,,,,,,,,,,,,2.083286107528048,0.8874425684522511,-1.1958435390757969,1.1958435390757969,0.3024487192338527,large_under_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c12282__sample_45833,10.1021/acsami.1c12282,https://doi.org/10.1021/acsami.1c12282,,45833,Al0.02Ge0.98Te,unknown,p,9,7,7,7,0.2081021918507313,1.4638875142114385,1.2557853223607072,0.2020970417542902,0.7516432508011003,0.5495462090468101,0.2483420628217739,0.7518056937778738,0.5034636309560998,0.2020970417542897,0.7516432508010711,0.5495462090467813,0.9301775,1.2411033398921445,0.2914112934747704,0.94536463584994,unknown,no,no,ML_much_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.2081021918507313,0.2812078462396157,,,,,,,,,,,,,,,,,,,,,,,,,2.0794496351066067,0.8874425684522511,-1.1920070666543556,1.1920070666543556,0.3036112840520895,large_under_prediction,unknown,no,65,B,predicted high ZT false positive; manual review required; sintering check required later,high-ZT false positive; important candidate for paper; high predicted ZT; carried from Step14,True,True,True,True,True,fitting_good_ML_bad,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,ML much worse than fitting; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c12282__sample_45831,10.1021/acsami.1c12282,https://doi.org/10.1021/acsami.1c12282,,45831,GeTe,unknown,p,9,6,6,6,0.3186976506843266,1.0645239104864364,0.7458262598021097,0.2913604577891406,0.5851742394723746,0.2938137816832339,0.3151949387700474,0.5675353457688891,0.2523404069988417,0.291360457789137,0.5851742394723679,0.2938137816832309,1.171598,1.756012269126141,0.6359389048489552,1.2091132796105757,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3186976506843266,0.3834307139454153,,,,,,,,,,,,,,,,,,,,,,,,,2.0872604866400764,1.6451320951512611,-0.4421283914888152,0.4421283914888152,0.6426671171703358,moderate_error,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c04326__sample_45076,10.1021/acsami.1c04326,https://doi.org/10.1021/acsami.1c04326,,45076,Sn0.94Ag0.09Y0.07Te,unknown,p,12,12,8,10,0.3076660585326244,1.0897057529331984,0.782039694400574,0.278805020196089,0.6316078909058664,0.3528028707097774,0.2718718199275785,0.6463136478125022,0.3744418278849237,0.301238889233589,0.6317214728123954,0.3304825835788064,1.078116,1.233170920004371,0.4335353159211353,1.0688909398135185,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3076660585326244,0.4170318395406721,,,,,,,,,,,,,,,,,,,,,,,,,1.7500672007700098,1.6611377410475143,-0.0889294597224952,0.0889294597224952,0.9149101093112436,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c04326__sample_45075,10.1021/acsami.1c04326,https://doi.org/10.1021/acsami.1c04326,,45075,Sn0.94Ag0.09Y0.05Te,unknown,p,12,9,4,8,0.3010571630762908,1.1587152921458022,0.8576581290695113,0.2533275666536008,0.6584636173826756,0.4051360507290747,0.2417455943684522,0.6144596637253867,0.3727140693569345,0.2412508127088004,0.6423127894430121,0.4010619767342116,1.208221,1.415368427047036,0.4623043657713093,1.2192929481673374,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.301057163076291,0.4086474156639027,,,,,,,,,,,,,,,,,,,,,,,,,1.8236180199274947,1.6611377410475143,-0.1624802788799801,0.1624802788799801,0.8500328536600286,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
10.1021_acsami.1c04326__sample_45073,10.1021/acsami.1c04326,https://doi.org/10.1021/acsami.1c04326,,45073,Sn0.94Ag0.09Y0.03Te,unknown,p,12,11,10,10,0.3531774014809855,1.196304912756329,0.8431275112753435,0.3446223192505857,0.6665656304768811,0.3219433112262954,0.3652553851779779,0.6622413616260425,0.2969859764480646,0.3633543262951942,0.6600929832027289,0.2967386569075346,1.028868,1.4560078527759042,0.4642718071363633,1.0099403843168844,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate,p,,high,unknown,unknown,unknown,unknown,unknown,unknown,unknown,,no,unknown,unknown,no,unknown,,,,,False,unknown,True,True,medium,0.3531774014809856,0.5438945490208177,,,,,,,,,,,,,,,,,,,,,,,,,1.847679795981047,1.6611377410475143,-0.1865420549335323,0.1865420549335323,0.8298236630385226,good,unknown,no,65,B,manual review required; sintering check required later,high observed ZT; important candidate for paper; high predicted ZT,True,True,True,True,True,fitting_good_ML_bad,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,candidate hypothesis only; no causal mechanism proven,90,A,observed high ZT; ZT_ML false negative; missing sintering info for high-ZT/error sample; manual review not checked,check sintering method for high-ZT or large-error sample; do not infer cause from unknown
