sample_key,material_system,n_or_p,composition,DOI,target_log_tau_eff_step18,pred_log_tau_eff_step19,residual_log_tau_eff_step19,abs_error_log_tau_eff_step19,target_tau_eff_step18,pred_tau_eff_step19,tau_eff_ratio_pred_true_step19,target_quality_step18,sigma_fit_log_rmse_step12,validation_sigma_log_rmse_step13,zt_obs_max_step14,zt_pred_max_step14,manual_review_status_step17,paper_checked_step17,residual_category_step19,residual_note_step19
10.1039_c4ta03891f__sample_19320,unknown,p,Ca2.95Cd0.05Co4O9,10.1039/c4ta03891f,-1.1528399726822094,-0.812966039813171,0.33987393286903844,0.33987393286903844,0.3157388053040948,0.443540554349538,1.404770484015592,low,0.482563104293475,0.9880696373715352,0.2633377,0.116516326202,unknown,no,moderate_error,selected model primary split test residual
10.1002_slct.201901565__sample_27878,unknown,p,Cu0.0075Bi0.3Sb1.6925Te,10.1002/slct.201901565,0.9600652002934486,0.6206512798537652,-0.3394139204396833,0.3394139204396833,2.611866762350968,1.8601391185617209,0.712187599067033,medium,0.1893052483079088,0.3498588877278578,0.929079,1.0757332814297638,unknown,no,moderate_error,selected model primary split test residual
10.1039_c9ee00317g__sample_31979,unknown,p,Ge1.03Te,10.1039/c9ee00317g,1.937159921552681,1.5987094589579098,-0.3384504625947711,0.3384504625947711,6.939015610236689,4.946644455623162,0.7128740924470168,medium,0.360497607790867,0.3417416587452144,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_cm902001c__sample_27102,unknown,n,K0.9Pb19.2Sb1.2Te21,10.1021/cm902001c,-0.0785659522898363,0.25975828396773676,0.3383242362575731,0.3383242362575731,0.9244410889143534,1.2966166357556814,1.402595201905623,low,0.5062335588587453,0.9728439486967494,1.097724,,unknown,no,moderate_error,selected model primary split test residual
10.1039_c9ee00317g__sample_31980,unknown,p,Ge1.04Te,10.1039/c9ee00317g,1.936588718800952,1.5987094589579098,-0.33787925984304223,0.33787925984304223,6.935053157215602,4.946644455623162,0.7132814044080409,medium,0.3515542816659032,0.3549621466473367,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.cej.2020.124295__sample_28869,unknown,n,Bi2Te3,10.1016/j.cej.2020.124295,-0.6610258594602445,-0.32317814034638565,0.33784771911385886,0.33784771911385886,0.5163213895316718,0.7238448969013289,1.4019270004635889,low,0.091219203078164,,0.3411178,0.3435008723203434,unknown,no,moderate_error,selected model primary split test residual
10.3740_mrsk.2010.20.6.326__sample_4515,unknown,n,Co0.9Ni0.1Sb3,10.3740/mrsk.2010.20.6.326,0.0957327870969544,0.4332426047448079,0.3375098176478535,0.3375098176478535,1.1004649662640391,1.542250332566503,1.4014533673000766,medium,0.1207374215209393,0.1924617827524654,0.2752753,,unknown,no,moderate_error,selected model primary split test residual
10.1063_1.3621834__sample_6643,unknown,n,TiS2,10.1063/1.3621834,-0.648654775071911,-0.311597060733946,0.33705771433796505,0.33705771433796505,0.5227485183202751,0.7322765317583235,1.4008199087991977,medium,0.4595475814554636,0.7081639321297961,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2019.153284__sample_34310,unknown,p,Bi0.5Sb1.5Te3,10.1016/j.jallcom.2019.153284,-0.3365398864594107,6.011428478179339e-05,0.3366000007441925,0.3366000007441925,0.7142373946071435,1.0000601160916816,1.4001788811992277,medium,0.0448521945055521,0.0198953422099788,1.269527,1.298949893978629,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.nanoen.2019.104394__sample_34184,unknown,n,Bi2O1.94Te0.06Se,10.1016/j.nanoen.2019.104394,-1.0581150101679877,-0.7221755131282477,0.33593949703974,0.33593949703974,0.3471094919077805,0.48569447106658314,1.3992543632186862,medium,0.2281738130472677,0.4281846496719168,0.3682783,0.5114153700440668,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsami.9b20103__sample_35392,unknown,p,Cu3Sb0.94Sn0.06Se2.5S1.5,10.1021/acsami.9b20103,0.4245131973944333,0.0886256339215026,-0.3358875634729307,0.3358875634729307,1.5288459922709348,1.092671520595588,0.714703460073531,medium,0.1253444034036617,0.2570683668173948,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_am507882f__sample_29057,unknown,n,Zn0.98Al0.02O,10.1021/am507882f,-1.52539965653195,-1.8600288626244836,-0.33462920609253355,0.33462920609253355,0.2175341005658507,0.1556681373121656,0.7156033785380818,medium,0.2656711234293007,0.4508586580603486,,,unknown,no,moderate_error,selected model primary split test residual
10.1063_1.4869573__sample_13352,unknown,p,Zr3Ni2.7Co0.3Sb4,10.1063/1.4869573,1.025403097906948,0.6919092693574882,-0.33349382854945975,0.33349382854945975,2.7882191593775727,1.9975257093870915,0.7164163199542064,medium,0.1011139811624963,0.187911079819339,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.mtphys.2018.05.001__sample_44013,unknown,n,Ag9GaSe5.53Te0.45,10.1016/j.mtphys.2018.05.001,-0.7514072695179583,-0.4181195931623649,0.3332876763555934,0.3332876763555934,0.4717022732098357,0.6582834975118815,1.3955487070952604,medium,0.1994782068853884,0.4428460972105675,1.560953,2.279633773765108,unknown,no,moderate_error,selected model primary split test residual
10.1515_msp-2017-0069__sample_10936,unknown,n,Fe0.2Ni0.15Co3.65Sb12,10.1515/msp-2017-0069,-0.0349609561454305,0.2981858742328388,0.3331468303782693,0.3331468303782693,0.9656431179510152,1.3474122138165294,1.3953521635152175,medium,0.09593415653722,0.0490133345018433,,,unknown,no,moderate_error,selected model primary split test residual
10.1103_physrevmaterials.2.075403__sample_83450,unknown,p,Fe2TiSn,10.1103/physrevmaterials.2.075403,2.1264275856995463,1.7945572111976882,-0.3318703745018581,0.3318703745018581,8.384859052893011,6.016809955812445,0.7175803335342263,medium,0.164090134332086,0.3073903752079464,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsami.1c04326__sample_45072,unknown,p,Sn0.94Ag0.09Y0.01Te,10.1021/acsami.1c04326,1.9926936387342504,1.6611377410475145,-0.3315558976867359,0.3315558976867359,7.335265730880109,5.2652979835373745,0.7178060313986235,medium,0.3055018628577199,0.4928964336541077,0.9615676,0.6774767004048556,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-010-1424-9__sample_8005,unknown,n,Bi2Te2.85Se0.15,10.1007/s11664-010-1424-9,-0.2880980154768957,0.04340321688619931,0.331501232363095,0.331501232363095,0.7496881076003947,1.044358913113092,1.3930578630303754,medium,0.0847964814028986,0.0342456441071612,,1.0337386260587014,unknown,no,moderate_error,selected model primary split test residual
10.1039_c8tc05148h__sample_41688,unknown,n,ZnOC0.14,10.1039/c8tc05148h,-3.411266102834077,-3.7425650049474477,-0.33129890211337054,0.33129890211337054,0.0329993932900694,0.02369325181457825,0.7179905280776276,medium,0.3759344557108481,0.7340213165068088,,0.0036964758665162,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2015.09.023__sample_2215,unknown,n,Ba8Cu5Si6Ge34.4Sn0.6,10.1016/j.jallcom.2015.09.023,0.4755613777693215,0.14428686040465524,-0.3312745173646663,0.3312745173646663,1.6089171543352423,1.1552154465692257,0.7180080363096925,medium,0.1835315399967627,0.3723064063365863,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2016.07.093__sample_22886,unknown,p,Sn0.8In0.2CCo3,10.1016/j.jallcom.2016.07.093,1.9488082171621823,1.6178890716103373,-0.330919145551845,0.330919145551845,7.020315900961309,5.042434855173824,0.7182632414708505,medium,0.2348354638523375,0.4400498378319483,,,unknown,no,moderate_error,selected model primary split test residual
10.1039_c5ta00470e__sample_1743,unknown,n,Bi2Te2.7Se0.3,10.1039/c5ta00470e,0.3740985020758708,0.04340321688619931,-0.3306952851896715,0.3306952851896715,1.453680333935347,1.044358913113092,0.718424050138894,medium,0.1510752357778613,0.223104847053304,0.6980034,0.771172558271727,unknown,no,moderate_error,selected model primary split test residual
10.1103_physrevb.75.245110__sample_4711,unknown,n,Ca0.18Co3.97Ni0.03Sb12.40,10.1103/physrevb.75.245110,1.158294116935137,0.8281900131835948,-0.3301041037515423,0.3301041037515423,3.184496261736285,2.2891716178291386,0.7188488946697686,medium,0.1456344008550907,0.115394463977007,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.intermet.2011.07.020__sample_16537,unknown,p,Zn4.06Cd0.04Sb3,10.1016/j.intermet.2011.07.020,0.2019187932974786,-0.12784411830455902,-0.32976291160203763,0.32976291160203763,1.223748627485473,0.8799905428715038,0.7190942021154177,medium,0.0508767072180306,0.0441806412501323,0.9772429,0.7816114398402558,unknown,no,moderate_error,selected model primary split test residual
10.1021_cm052055b__sample_3410,unknown,n,In0.3Co4Sb12,10.1021/cm052055b,-0.0078076704590976,0.3208767712243602,0.3286844416834578,0.3286844416834578,0.9922227302289318,1.3783357198049098,1.3891394319165533,medium,0.0692474768034464,0.0459747152672564,,,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-009-0975-0__sample_18955,unknown,p,Fe1.3Mo6S8,10.1007/s11664-009-0975-0,1.5639405141600586,1.8923408228573468,0.3284003086972882,0.3284003086972882,4.777610442876711,6.6348815999669455,1.3887447876499381,medium,0.1932359488128736,0.4115525789390105,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2016.04.306__sample_7271,unknown,n,Bi2Se2.53,10.1016/j.jallcom.2016.04.306,0.3872567918837822,0.059098334916881046,-0.32815845696690116,0.32815845696690116,1.472934680384374,1.0608795571141736,0.7202488822093107,medium,0.1646662339204298,0.2155454440052023,,,unknown,no,moderate_error,selected model primary split test residual
10.1039_c4ta03891f__sample_19321,unknown,p,Ca2.9Cd0.1Co4O9,10.1039/c4ta03891f,-1.1407581359765653,-0.812966039813171,0.32779209616339433,0.32779209616339433,0.3195766473978674,0.443540554349538,1.3879003924756044,low,0.445433593072759,0.9414476450145628,0.3071715,0.1830221911317041,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2013.03.074__sample_716,unknown,n,Ba8Ni1.23Zn5.01Ge38.73Sn1.03,10.1016/j.jallcom.2013.03.074,0.4142585609566949,0.08686908526274381,-0.32738947569395105,0.32738947569395105,1.513248343244923,1.0907538746139291,0.7208029531193664,medium,0.2116015435803728,0.4192047499754084,,,unknown,no,moderate_error,selected model primary split test residual
10.1109_ict.2007.4569455__sample_5195,unknown,n,Ba0.125Yb0.125(Ir0.1Co0.9)4Sb12,10.1109/ict.2007.4569455,0.725224778697933,1.0523259772422586,0.3271011985443256,0.3271011985443256,2.0651952596993746,2.864305685716358,1.3869418265725189,medium,0.1039834511577293,0.211047924709648,0.9968686,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.nanoen.2016.02.040__sample_3171,unknown,n,Pb0.98In0.02Te0.95S0.05,10.1016/j.nanoen.2016.02.040,-0.9821698778028656,-0.6551229914828133,0.3270468863200523,0.3270468863200523,0.3744976025418119,0.5193781795661493,1.386866500722556,medium,0.0960889015703396,0.1041030799651065,0.525978,,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-011-1866-8__sample_4071,unknown,p,CoSb3,10.1007/s11664-011-1866-8,-0.4761558014008607,-0.15005277864301125,0.32610302275784947,0.32610302275784947,0.621166696066531,0.8606625506247997,1.385558105537289,medium,0.3044421068763387,0.2886685002468847,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2012.11.022__sample_21955,unknown,n,Si0.7Ge0.3,10.1016/j.jallcom.2012.11.022,0.1760507044841993,-0.14831190061487506,-0.32436260509907433,0.32436260509907433,1.192498522140245,0.8621621640921557,0.7229880356956621,low,0.2542930233039224,,1.1633,,unknown,no,moderate_error,selected model primary split test residual
10.1002_adfm.201902437__sample_41428,unknown,n,Cd3As2,10.1002/adfm.201902437,1.1218390576847197,0.7976295489838091,-0.3242095087009106,0.3242095087009106,3.070495833019302,2.2202716404988485,0.7230987310331553,medium,0.1314138281028644,0.247236921357444,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsami.8b12710__sample_39943,unknown,n,Ca0.98Bi0.02MnO3,10.1021/acsami.8b12710,-1.6786624428626775,-1.3548902243330334,0.3237722185296441,0.3237722185296441,0.1866234286726571,0.2579756123423956,1.3823324015490694,medium,0.2863074171381184,0.5627330194291529,,,unknown,no,moderate_error,selected model primary split test residual
10.1109_ict.2005.1519980__sample_5132,unknown,p,Co0.95Mn0.05Sb3,10.1109/ict.2005.1519980,-0.0316749892572086,0.29155069760282554,0.32322568686003417,0.32322568686003417,0.968821408281015,1.3385014905872974,1.381577119525267,medium,0.2013283955813014,0.3622667100292002,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_jacs.7b05881__sample_39989,unknown,p,Na0.01(Sn0.9Pb0.1)0.99Se,10.1021/jacs.7b05881,-2.375899654537827,-2.6991141973578547,-0.3232145428200277,0.3232145428200277,0.0929308459340297,0.06726506993456735,0.723818547636141,medium,0.4478537056128934,0.7257106930126046,0.6064,0.4511237746265129,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.intermet.2011.10.023__sample_28743,unknown,n,(CoSb3)100(PbTe)10,10.1016/j.intermet.2011.10.023,-1.3385160334460022,-1.0164355886153165,0.32208044483068576,0.32208044483068576,0.2622345272500778,0.3618825422916642,1.3799957850194071,medium,0.0522002434822259,0.0531336405326621,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_cm902001c__sample_27107,unknown,n,K0.95Pb20Sb1.2Te22,10.1021/cm902001c,-0.0623115874194501,0.25975828396773676,0.32206987138718685,0.32206987138718685,0.9395900767281432,1.2966166357556814,1.3799811937890853,low,0.4813389073404807,0.9195269941427752,1.511155,,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-009-0663-0__sample_5715,unknown,n,In1.2Co4Sb12,10.1007/s11664-009-0663-0,0.4552129855584793,0.13327766118830808,-0.3219353243701712,0.3219353243701712,1.576509120954632,1.142567200858153,0.7247450621575143,medium,0.1809337936408932,0.2827955821584883,,0.1319213224655136,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-020-08056-3__sample_32440,unknown,p,Zn4.1Sb3,10.1007/s11664-020-08056-3,0.0925044944002344,-0.229340397791587,-0.3218448921918214,0.3218448921918214,1.096918071538063,0.7950578515010945,0.7248106053957978,low,0.0660151011717521,,0.7288293,0.7792142275606861,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-006-0085-1__sample_14248,unknown,p,Ni0.06Mo3Sb5.4Te1.6,10.1007/s11664-006-0085-1,1.5986023547902255,1.2768308965764732,-0.3217714582137523,0.3217714582137523,4.946114677757127,3.585259644153658,0.7248638330762349,medium,0.2551787135425639,0.4143604693953805,,0.0729793185636004,unknown,no,moderate_error,selected model primary split test residual
10.1039_c4dt02206h__sample_6252,unknown,p,Ca5Al1.9Zn0.1Sb6,10.1039/c4dt02206h,-0.3729471363578974,-0.051615348069910735,0.32133178828798664,0.32133178828798664,0.68870163915863,0.9496940982627923,1.3789630287841486,medium,0.1435418505723078,0.1589262921847668,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsami.0c01004__sample_32843,unknown,n,Mg3.19Mn0.01Sb1.5Bi0.49Se0.01,10.1021/acsami.0c01004,-0.8316735802146908,-1.1529040709565952,-0.32123049074190435,0.32123049074190435,0.4353201331816406,0.3157185676401248,0.7252560669147569,medium,0.1914322126953841,0.0572900915405336,1.429412,1.4999755497847551,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jmat.2017.07.003__sample_15414,unknown,n,In0.20Ce0.15Co4Sb12,10.1016/j.jmat.2017.07.003,0.7055959782403747,0.38491931017471487,-0.3206766680656598,0.3206766680656598,2.025053213004945,1.4694957433023996,0.7256578414163437,medium,0.1004815290088381,0.187980490671951,1.512071,1.7996158423436208,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.actamat.2011.01.064__sample_3141,unknown,n,Ba0.3In0.2Co3.95Ni0.05Sb12,10.1016/j.actamat.2011.01.064,1.0247551389111684,0.7042081286136312,-0.3205470102975372,0.3205470102975372,2.786413092882756,2.02224469301165,0.7257519346923123,medium,0.0946615174562577,0.1762440652441606,1.096825,1.4189587745211072,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.matchemphys.2017.01.038__sample_41751,unknown,p,GeTe,10.1016/j.matchemphys.2017.01.038,2.397058870619224,2.0769743842456143,-0.32008448637360987,0.32008448637360987,10.99080342258422,7.980287067978783,0.7260876899663822,medium,0.4310509645354062,0.7492955404552271,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.actamat.2011.01.064__sample_3142,unknown,n,Ba0.3In0.2Co3.95Ni0.05Sb12,10.1016/j.actamat.2011.01.064,1.0240920007202912,0.7042081286136312,-0.3198838721066599,0.3198838721066599,2.7845659284756272,2.02224469301165,0.7262333681281162,medium,0.0939982417233908,0.1734723462553789,1.058269,1.0754577635151816,unknown,no,moderate_error,selected model primary split test residual
10.1002_adma.201705942__sample_31971,unknown,p,Ge0.895Sb0.1In0.005Te,10.1002/adma.201705942,0.2447723341619491,0.5642394487645755,0.31946711460262645,0.31946711460262645,1.2773304755860555,1.7581101412739077,1.3763941085546123,medium,0.2514899978271029,0.346466636331953,1.790029,1.5642273922196772,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsami.1c12282__sample_45836,unknown,p,Sb0.1Ge0.9Te,10.1021/acsami.1c12282,0.4326980228604273,0.11354569919903038,-0.3191523236613969,0.3191523236613969,1.541410679624849,1.1202430819341949,0.726764837393524,medium,0.2601936471830095,0.4086510723333383,1.697573,,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsaem.1c02589__sample_46136,unknown,n,Pb0.99Sb0.01Te,10.1021/acsaem.1c02589,-0.06725653340621,-0.3852943551810305,-0.3180378217748205,0.3180378217748205,0.9349553232959872,0.6802503715103064,0.7275752697061798,low,0.4055148115515674,0.801532639916813,1.129555,1.7805634698572748,unknown,no,moderate_error,selected model primary split test residual
10.1143_jjap.45.8740__sample_10969,unknown,n,NbCoSn0.94Sb0.06,10.1143/jjap.45.8740,1.0133648191031364,1.3311405075180007,0.31777568841486437,0.31777568841486437,2.7548550260672537,3.7853581560234146,1.3740680072835902,medium,0.2766807478616648,0.4729927516208739,,,unknown,no,moderate_error,selected model primary split test residual
10.1063_1.4986760__sample_56231,unknown,n,(Hf0.6Zr0.4)0.99Nb0.01NiSn0.995Sb0.005,10.1063/1.4986760,0.8680427341187311,1.1857603841479596,0.31771765002922847,0.31771765002922847,2.382243603363769,3.273174745647116,1.3739882609088914,low,0.501806590449627,0.8630278030913895,,,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-012-2048-z__sample_11441,unknown,n,Ti0.913265306Ni1.086734694Sn,10.1007/s11664-012-2048-z,-0.8378575052053592,-1.1554948531966924,-0.31763734799133325,0.31763734799133325,0.4326364525232606,0.31490166824336774,0.7278667028789885,low,0.4514281663904974,0.9299724041201588,0.0330243,0.0344419613699734,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jssc.2020.121722__sample_38830,unknown,p,Sn0.01(Bi0.46Sb1.54)0.995Te3,10.1016/j.jssc.2020.121722,0.4979246700744549,0.8153427369161423,0.31741806684168744,0.31741806684168744,1.6453031781698284,2.2599501079589217,1.37357669877767,medium,0.1459238334857763,0.2408946204798394,0.8273253,0.7077336428422817,unknown,no,moderate_error,selected model primary split test residual
10.1063_1.4938474__sample_19898,unknown,n,FeGa2.85Ge0.15,10.1063/1.4938474,-0.3958829854794572,-0.07866540207563702,0.3172175834038202,0.3172175834038202,0.673085452100951,0.9243491580174054,1.3733013470015827,medium,0.2708885311351965,0.4504954666270407,,,unknown,no,moderate_error,selected model primary split test residual
10.1039_c7ee00098g__sample_31366,unknown,n,Mg3.2Sb1.5Bi0.49Te0.01,10.1039/c7ee00098g,-0.7973084339665468,-0.4802262431455235,0.31708219082102335,0.31708219082102335,0.4505399917441892,0.618643412140498,1.3731154247717832,medium,0.3403627717738428,0.1656692973710609,1.061538,0.8219560733685669,not_checked,no,moderate_error,selected model primary split test residual
10.1016_j.scriptamat.2021.114010__sample_45578,unknown,n,Bi5.9Ti0.1Cu2Se3.6Cl0.4O6,10.1016/j.scriptamat.2021.114010,-2.841775752015528,-3.1587197968095704,-0.3169440447940426,0.3169440447940426,0.0583220085325911,0.042480089430641896,0.7283715101633282,medium,0.1315378292134862,0.2375690763492656,0.1349463,0.1036878411416543,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.cej.2020.124295__sample_28870,unknown,n,Bi2Te3,10.1016/j.cej.2020.124295,-0.0063237842511799,-0.32317814034638565,-0.31685435609520574,0.31685435609520574,0.9936961687907152,0.7238448969013289,0.7284368397859645,low,0.0606843813687391,,0.6885587,0.6682539663579148,unknown,no,moderate_error,selected model primary split test residual
10.1039_c3ee42187b__sample_300,unknown,p,Pb0.9Na0.02Mg0.08Te1,10.1039/c3ee42187b,0.0903726173535719,0.4066016755180079,0.316229058164436,0.316229058164436,1.0945820680001852,1.5017058203210278,1.371944474720532,medium,0.2792049990052646,0.2111421390205272,,2.930746336766958,unknown,no,moderate_error,selected model primary split test residual
10.1039_c3cp50918d__sample_11971,unknown,n,TiNi1.08Sn,10.1039/c3cp50918d,0.3752830359436614,0.6902475503906648,0.31496451444700335,0.31496451444700335,1.4554032877709608,1.9942091393958883,1.3702106874103201,medium,0.4754311473266141,0.670474821977825,,,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-012-2469-8__sample_462,unknown,n,Pb1.024Te1I0.0488,10.1007/s11664-012-2469-8,-0.0911669299681385,0.2228559663627524,0.31402289633089087,0.31402289633089087,0.9128653136020674,1.2496405704964137,1.3689210794585542,low,0.1875888410232812,,,,unknown,no,moderate_error,selected model primary split test residual
10.1002_anie.201912909__sample_34059,unknown,n,Mg3.5Sc0.05Sb1.97Te0.03,10.1002/anie.201912909,-1.3707119442256257,-1.6847266460972496,-0.31401470187162395,0.31401470187162395,0.253926113953884,0.18549513084424316,0.7305082882414027,medium,0.0793544322677779,0.093820204269922,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2017.07.210__sample_2382,unknown,n,Ba8Cu4.5Si6Ge35.5,10.1016/j.jallcom.2017.07.210,0.4576407002841461,0.14428686040465524,-0.31335383987949084,0.31335383987949084,1.5803410849383488,1.1552154465692257,0.7309912129597593,medium,0.1546103366245916,0.2219363508494264,,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2016.06.172__sample_2660,unknown,p,Pb0.9353Sr0.0597Na0.005Te,10.1016/j.jallcom.2016.06.172,-0.1709147242158,0.1423890514845759,0.31330377570037593,0.31330377570037593,0.8428934488068076,1.1530251474321291,1.367937013942084,medium,0.3621900641464619,0.7533731296309888,0.7747526,0.166766400291272,unknown,no,moderate_error,selected model primary split test residual
10.1039_c1jm10163c__sample_8147,unknown,n,Cu0.05Bi2Te3,10.1039/c1jm10163c,0.0569001936107902,-0.25616682376594613,-0.3130670173767363,0.3130670173767363,1.0585501550542753,0.7740128342852893,0.7312009077601082,low,0.4754374242045833,0.8479952205998524,0.8820447,1.6474105374957695,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2016.06.172__sample_2666,unknown,p,Pb0.932Na0.008Sr0.03Mn0.03Se,10.1016/j.jallcom.2016.06.172,0.4037381418436059,0.716379825810669,0.31264168396706304,0.31264168396706304,1.4974117861254457,2.0470092506831166,1.3670316139154712,medium,0.3563854833460627,0.7317189801811549,1.020109,1.833340449013874,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2020.158376__sample_39628,unknown,p,(Bi0.3Sb1.7Te3)97.34(TiC)2.66,10.1016/j.jallcom.2020.158376,0.4978636507181338,0.18608660360052295,-0.3117770471176109,0.3117770471176109,1.6452027858919105,1.2045265721987528,0.7321447438139033,medium,0.1403541919068119,0.2351990452950313,1.111879,1.317501917895238,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jssc.2018.11.024__sample_39931,unknown,n,Bi2.32Te3Cu2.06,10.1016/j.jssc.2018.11.024,0.0555968451091649,-0.25616682376594613,-0.31176366887511103,0.31176366887511103,1.0571713939940484,0.7740128342852893,0.7321545386893498,low,0.0496439792934443,,0.3348592,0.3470510526339445,unknown,no,moderate_error,selected model primary split test residual
10.1039_c1jm10827a__sample_8685,unknown,p,Mg2Si0.999Bi0.001,10.1039/c1jm10827a,0.3079286838621197,0.6193814348840379,0.31145275102191816,0.31145275102191816,1.3606039524579838,1.8577785293673845,1.3654072708014964,medium,0.2457949637359578,0.4713643791900379,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_cm902001c__sample_27117,unknown,n,K0.9Pb21Sb1.2Te23,10.1021/cm902001c,0.5706083173608044,0.25975828396773676,-0.31085003339306766,0.31085003339306766,1.769343046219634,1.2966166357556814,0.732823766722922,medium,0.3873530348409301,0.7341186290945151,1.13893,,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11664-013-2822-6__sample_42760,unknown,n,Bi2Te2.82Se0.15,10.1007/s11664-013-2822-6,0.3531524626691272,0.04340321688619931,-0.3097492457829279,0.3097492457829279,1.423548164842193,1.044358913113092,0.7336308942022092,low,0.0646083447434246,,,0.5800314212694354,unknown,no,moderate_error,selected model primary split test residual
10.1007_s11595-009-6912-5__sample_9215,unknown,n,Mg2Si,10.1007/s11595-009-6912-5,-1.6864775954642532,-1.3768894836670535,0.3095881117971997,0.3095881117971997,0.1851706224441052,0.2523623105714137,1.3628636510502126,low,0.7454820202143658,0.8238755338895547,0.3627273,0.5450739138824141,unknown,no,moderate_error,selected model primary split test residual
10.1021_nn507250r__sample_11294,unknown,n,Bi2Se3,10.1021/nn507250r,-1.2698336354992612,-0.9602952008599397,0.3095384346393215,0.3095384346393215,0.2808783460774531,0.3827798723475881,1.3627959495390767,low,0.1347379484920487,,0.0709007,0.0565759041931637,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.intermet.2009.06.005__sample_3437,unknown,p,(Pr0.0487Nd0.9513)0.12FeCo3Sb12,10.1016/j.intermet.2009.06.005,1.614438839542521,1.3049735688166537,-0.3094652707258674,0.3094652707258674,5.02506726307702,3.687591625006569,0.733839256660722,medium,0.3799547310852822,0.4805739933001302,,,unknown,no,moderate_error,selected model primary split test residual
10.1038_srep44621__sample_41148,unknown,p,Ca2.7Tb0.3Co4O9,10.1038/srep44621,-1.2609365514159887,-1.5699952707509932,-0.3090587193350045,0.3090587193350045,0.2833884942812975,0.20804616625681904,0.7341376606853628,medium,0.3020279995363657,0.372723143040823,,,unknown,no,moderate_error,selected model primary split test residual
10.1021_acsami.0c13651__sample_37738,unknown,p,SnTe,10.1021/acsami.0c13651,1.9827263490382208,1.67396208774571,-0.3087642612925108,0.3087642612925108,7.2625161725901455,5.333256822810343,0.7343538652538738,medium,0.2205484438888144,0.3620354461372007,0.33199,,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jmat.2017.07.003__sample_15413,unknown,n,In0.15Ce0.15Co4Sb12.3,10.1016/j.jmat.2017.07.003,0.6936143471569802,0.38491931017471487,-0.30869503698226536,0.30869503698226536,2.000934551472689,1.4694957433023996,0.7344047021532264,medium,0.0918487564251061,0.1262121766112025,0.9462775,0.7962819514550628,unknown,no,moderate_error,selected model primary split test residual
10.1016_j.jallcom.2017.08.033__sample_41173,unknown,p,Eu5In1.98Cd0.02Sb6,10.1016/j.jallcom.2017.08.033,-0.8780649307200631,-1.186259089684634,-0.3081941589645708,0.3081941589645708,0.4155863224288501,0.30536145988706087,0.7347726414632905,medium,0.1085775274609873,0.2009248720065007,,,unknown,no,moderate_error,selected model primary split test residual
