sample_key,DOI,doi_url,paper_title,sample_id,composition,material_system,n_or_p,n_rows_step22,n_pf_eval_rows_step22,n_zt_obs_eval_rows_step22,n_zt_calc_eval_rows_step22,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,zt_calc_fitting_mape_step22,zt_calc_ML_mape_step22,zt_calc_mape_gap_ML_minus_fitting_step22,zt_obs_max_step22,zt_pred_fitting_max_step22,zt_pred_ML_max_step22,zt_calc_from_obs_max_step22,sintering_method,sintering_checked,record_checked,comparison_category_step22,comparison_note_step22
10.1007_s11664-013-2485-3__sample_7094,10.1007/s11664-013-2485-3,https://doi.org/10.1007/s11664-013-2485-3,,7094,Cu0.7Fe1.3S2,unknown,n,21,0,0,0,0.14346548318511088,0.3413412400206133,0.1978757568355024,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2501-7__sample_4133,10.1007/s11664-013-2501-7,https://doi.org/10.1007/s11664-013-2501-7,,4133,Yb0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,unknown,n,12,0,0,0,0.15958441775313595,0.3352057979634807,0.17562138021034476,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2501-7__sample_4134,10.1007/s11664-013-2501-7,https://doi.org/10.1007/s11664-013-2501-7,,4134,La0.3Ca0.1Al0.1Ga0.1In0.2Co3.75Fe0.25Sb12,unknown,n,12,0,0,0,0.16858541033350116,0.4090351846344297,0.24044977430092856,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2501-7__sample_4135,10.1007/s11664-013-2501-7,https://doi.org/10.1007/s11664-013-2501-7,,4135,Yb0.3Ca0.1Al0.1Ga0.1In0.2Co3.75Fe0.25Sb12,unknown,n,12,0,0,0,0.17423385513108458,0.4469157048962661,0.2726818497651815,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2501-7__sample_4136,10.1007/s11664-013-2501-7,https://doi.org/10.1007/s11664-013-2501-7,,4136,La0.3Ca0.1Al0.1Ga0.1In0.1Co3.75Fe0.25Sb12,unknown,n,12,0,0,0,0.1305535394828678,0.3862613816102431,0.2557078421273753,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2501-7__sample_4137,10.1007/s11664-013-2501-7,https://doi.org/10.1007/s11664-013-2501-7,,4137,La0.8Ba0.01Ga0.1Ti0.1Fe3CoSb12,unknown,p,12,0,0,0,0.09495353786345985,0.7977192181493542,0.7027656802858944,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2501-7__sample_4138,10.1007/s11664-013-2501-7,https://doi.org/10.1007/s11664-013-2501-7,,4138,La0.7Ba0.01Ga0.1Ti0.1Fe3CoSb12,unknown,p,12,0,0,0,0.09616857641741841,0.9047975588346092,0.8086289824171908,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2565-4__sample_1693,10.1007/s11664-013-2565-4,https://doi.org/10.1007/s11664-013-2565-4,,1693,Bi2Te2.7Se0.3,unknown,n,5,0,0,0,0.1599518407413768,0.7743922016802264,0.6144403609388496,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2565-4__sample_1694,10.1007/s11664-013-2565-4,https://doi.org/10.1007/s11664-013-2565-4,,1694,(In4Se3)1(Bi2Te2.7Se0.3)99,unknown,n,5,0,0,0,0.15275206844588682,1.4880591973960562,1.3353071289501695,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2565-4__sample_1695,10.1007/s11664-013-2565-4,https://doi.org/10.1007/s11664-013-2565-4,,1695,(In4Se3)3(Bi2Te2.7Se0.3)97,unknown,n,5,0,0,0,0.14795897867020777,1.4412941909083654,1.2933352122381576,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2565-4__sample_1696,10.1007/s11664-013-2565-4,https://doi.org/10.1007/s11664-013-2565-4,,1696,(In4Se3)4(Bi2Te2.7Se0.3)96,unknown,n,5,0,0,0,0.11644177038624033,0.987627095089642,0.8711853247034016,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2565-4__sample_1697,10.1007/s11664-013-2565-4,https://doi.org/10.1007/s11664-013-2565-4,,1697,(In4Se3)5(Bi2Te2.7Se0.3)95,unknown,n,5,0,0,0,0.11967604062548753,0.9283717318959605,0.8086956912704729,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2746-1__sample_30299,10.1007/s11664-013-2746-1,https://doi.org/10.1007/s11664-013-2746-1,,30299,CeFe3CoSb12,unknown,p,21,7,0,0,0.12554191444092658,0.7846296601308194,0.6590877456898928,0.07944714923185395,0.5736566387947637,0.4942094895629098,,,,,,,0.3761573,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2746-1__sample_30300,10.1007/s11664-013-2746-1,https://doi.org/10.1007/s11664-013-2746-1,,30300,(BaFe12O19)0.0005CeFe3CoSb12,unknown,p,21,4,0,1,0.1084821806579311,2.612438459234744,2.503956278576813,0.05344564817610591,0.9270057830845811,0.8735601349084753,,,,0.011976818562479246,0.9255985202420435,0.9136217016795642,,0.4467134057550184,0.0328427863230128,0.4414265204113847,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2746-1__sample_30301,10.1007/s11664-013-2746-1,https://doi.org/10.1007/s11664-013-2746-1,,30301,(BaFe12O19)0.001CeFe3CoSb12,unknown,p,21,7,0,3,0.10609552868393426,2.478451886869775,2.372356358185841,0.12184497779760264,0.9173106168840583,0.7954656390864557,,,,0.11316852790142562,0.9254496343438402,0.8122811064424146,,0.4648147618090553,0.0390740648538849,0.5416728847295058,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2746-1__sample_30302,10.1007/s11664-013-2746-1,https://doi.org/10.1007/s11664-013-2746-1,,30302,(BaFe12O19)0.002CeFe3CoSb12,unknown,p,21,8,0,2,0.10434507911256405,2.412083241437087,2.3077381623245232,0.0923999793905976,0.9169834013469758,0.8245834219563781,,,,0.0783816343622373,0.917210107578937,0.8388284732166996,,0.5699661771480754,0.0512006273411011,0.635359007169733,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2746-1__sample_30303,10.1007/s11664-013-2746-1,https://doi.org/10.1007/s11664-013-2746-1,,30303,(BaFe12O19)0.004CeFe3CoSb12,unknown,p,21,10,0,0,0.15787571777859946,2.4758724525543574,2.317996734775758,0.07717419136843001,0.9186076296995399,0.84143343833111,,,,,,,0.2758965,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2822-6__sample_42760,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,,42760,Bi2Te2.82Se0.15,unknown,n,5,4,0,2,0.06460834474342467,0.5295446060094646,0.46493626126603993,0.037724394561135424,0.39056740162762504,0.35284300706648963,,,,0.02881978802791136,0.3999095588945745,0.37108977086666317,,0.5800314212694354,0.3429188380828999,0.5556680811231931,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2822-6__sample_42761,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,,42761,(Bi2Te2.85Se0.15)99.97(I)0.03,unknown,n,5,4,0,3,0.11551512157948407,0.8117473659886272,0.6962322444091431,0.10820206592801833,0.5458283301957445,0.43762626426772616,,,,0.11134435701773825,0.5584355563013679,0.4470911992836296,,0.9322555978886112,0.4174316602471212,0.9108789025867132,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2822-6__sample_42762,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,,42762,(Bi2Te2.85Se0.15)99.88(Cu)0.12,unknown,n,5,5,0,4,0.07268398314320733,0.3292086207788451,0.25652463763563776,0.07056840941316775,0.27273962392664025,0.2021712145134725,,,,0.07429035038960544,0.2823621448629049,0.20807179447329946,,0.8192168610233733,0.5942286530394341,0.7706248953368523,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2822-6__sample_42763,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,,42763,(Bi2Te2.85Se0.15)99.93(Ag)0.07,unknown,n,5,2,0,2,0.06767952401270186,0.5962822437539167,0.5286027197412149,0.04847647913980475,0.42021083913339874,0.371734359993594,,,,0.04847647913982449,0.4202108391333797,0.3717343599935552,,0.7915883746308828,0.4377345306358612,0.7449395162117177,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2822-6__sample_42764,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,,42764,(Bi2Te2.85Se0.15)99.93(Ni)0.07,unknown,n,5,5,0,5,0.06594225892898894,0.5086391242203827,0.44269686529139374,0.05003974409509125,0.39481886490665097,0.3447791208115597,,,,0.05003974409508446,0.39481886490662765,0.3447791208115432,,0.5746247654292883,0.3470159556777358,0.5603684909703699,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2822-6__sample_42766,10.1007/s11664-013-2822-6,https://doi.org/10.1007/s11664-013-2822-6,,42766,(Bi2Te2.85Se0.15)99.94(Zn)0.06,unknown,n,5,4,0,4,0.08012389704866058,0.5423458662298877,0.4622219691812271,0.07238011026478378,0.4136001210342889,0.34122001076950514,,,,0.07238011026474506,0.41360012103427946,0.3412200107695344,,0.5898985716156262,0.3450039889034418,0.5813747020476094,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2824-4__sample_4143,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4143,Co4Sb11.3Te0.5Se0.2,unknown,n,52,21,4,9,0.0935723864557048,0.29188233593150986,0.19830994947580505,0.06372336810667018,0.24684412600204955,0.18312075789537938,0.0983391531825837,0.2453004900878789,0.14696133690529523,0.08325234604060777,0.2378828730448713,0.15463052700426352,0.9035831,1.0661740732707974,0.8086408961115588,0.904474821154196,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1007_s11664-013-2824-4__sample_4144,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4144,Co4Sb11.3Te0.5Se0.2,unknown,n,54,30,2,7,0.08343129333673431,0.3624552625551477,0.2790239692184134,0.0670866375527308,0.2861750812654952,0.21908844371276437,0.036609660488650574,0.3154354388214471,0.27882577833279654,0.10113386604510392,0.2564079047520597,0.15527403870695577,0.9557003,1.17109219028525,0.82301116436071,0.947529149218856,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1007_s11664-013-2824-4__sample_4145,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4145,Co4Sb11.3Te0.5Se0.2,unknown,n,54,22,6,14,0.08668659529002065,0.49509662011510563,0.408410024825085,0.061967665733489836,0.38452424450263395,0.3225565787691441,0.06480902205217996,0.40191183634176,0.33710281428958,0.06409978458468334,0.3732083005939749,0.30910851600929157,1.072964,1.2902354651161545,0.7924516171930699,1.067557184002231,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1007_s11664-013-2824-4__sample_4146,10.1007/s11664-013-2824-4,https://doi.org/10.1007/s11664-013-2824-4,,4146,Co4Sb11.3Te0.5Se0.2,unknown,n,51,17,4,7,0.10286716179534204,0.644383735525542,0.5415165737301999,0.0734860553658422,0.46859747245736505,0.39511141709152287,0.09614135850681402,0.4903659776175029,0.39422461911068885,0.08467917068601115,0.48497929898256237,0.4003001282965512,0.9609121,0.7232211433847926,0.3828315108033987,0.7869267169669986,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
10.1007_s11664-013-2872-9__sample_104,10.1007/s11664-013-2872-9,https://doi.org/10.1007/s11664-013-2872-9,,104,Na0.05Pb0.95Te0.85Se0.15,unknown,p,10,0,0,0,0.6045001594300109,0.6901498411570047,0.08564968172699383,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2872-9__sample_112,10.1007/s11664-013-2872-9,https://doi.org/10.1007/s11664-013-2872-9,,112,Na0.07Pb0.93Te0.85Se0.15,unknown,p,10,0,0,0,0.6110038729043077,0.652582446958009,0.041578574053701356,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2872-9__sample_128,10.1007/s11664-013-2872-9,https://doi.org/10.1007/s11664-013-2872-9,,128,Na0.03Pb0.97Te0.85Se0.15,unknown,p,10,0,0,0,0.60593371939917,0.7877919134857234,0.18185819408655346,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2872-9__sample_17,10.1007/s11664-013-2872-9,https://doi.org/10.1007/s11664-013-2872-9,,17,Na0.02Pb0.98Te0.85Se0.15,unknown,p,10,0,0,0,0.5756226674096496,0.6887706681848375,0.11314800077518783,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2931-2__sample_7111,10.1007/s11664-013-2931-2,https://doi.org/10.1007/s11664-013-2931-2,,7111,Cu12Sb3.9Te0.1S13,unknown,p,10,0,0,0,0.17739755575825056,0.8048843257705579,0.6274867700123073,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2931-2__sample_7112,10.1007/s11664-013-2931-2,https://doi.org/10.1007/s11664-013-2931-2,,7112,Cu12Sb3.5Te0.5S13,unknown,p,10,0,0,0,0.15407509094834287,0.5725720628352019,0.418496971886859,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2931-2__sample_7113,10.1007/s11664-013-2931-2,https://doi.org/10.1007/s11664-013-2931-2,,7113,Cu12Sb3TeS13,unknown,p,10,0,0,0,0.13750085905085344,0.1543771274114922,0.01687626836063877,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-013-2931-2__sample_7114,10.1007/s11664-013-2931-2,https://doi.org/10.1007/s11664-013-2931-2,,7114,Cu12Sb4S13,unknown,p,9,0,0,0,0.3209317787334682,1.0740047157710941,0.7530729370376259,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3014-8__sample_8651,10.1007/s11664-014-3014-8,https://doi.org/10.1007/s11664-014-3014-8,,8651,(Mg2Si)99.693Sb0.317,unknown,n,6,0,0,0,0.20467882577442859,0.542423431097258,0.3377446053228294,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3014-8__sample_8652,10.1007/s11664-014-3014-8,https://doi.org/10.1007/s11664-014-3014-8,,8652,(Mg2Si)99.493Sb0.507,unknown,n,6,0,0,0,0.17353269231409113,0.8682422451148814,0.6947095528007903,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3014-8__sample_8654,10.1007/s11664-014-3014-8,https://doi.org/10.1007/s11664-014-3014-8,,8654,(Mg2Si)99.693Sb0.317,unknown,n,6,0,0,0,0.16344686606489967,0.6914316979915699,0.5279848319266702,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3128-z__sample_24019,10.1007/s11664-014-3128-z,https://doi.org/10.1007/s11664-014-3128-z,,24019,TiO2,unknown,n,8,0,0,0,0.18209943693742037,0.9461280105448184,0.7640285736073981,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3128-z__sample_24020,10.1007/s11664-014-3128-z,https://doi.org/10.1007/s11664-014-3128-z,,24020,TiO2,unknown,n,10,0,0,0,0.09257525497734376,0.1020691607300172,0.009493905752673448,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3197-z__sample_4161,10.1007/s11664-014-3197-z,https://doi.org/10.1007/s11664-014-3197-z,,4161,Co0.9Fe0.1Sb3,unknown,p,14,3,0,0,0.25550671923312346,0.2604974605977542,0.004990741364630735,0.1604105855249823,0.1689669313561307,0.008556345831148393,,,,,,,0.0882708,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3197-z__sample_4162,10.1007/s11664-014-3197-z,https://doi.org/10.1007/s11664-014-3197-z,,4162,Co0.8Fe0.2Sb3,unknown,p,13,4,0,2,0.20939666062761736,0.21833368567985925,0.008937025052241893,0.14822716291636112,0.16931768475804526,0.02109052184168414,,,,0.059070365698178424,0.05552880504704646,-0.003541560651131967,0.3646061,0.3706406047214114,0.3484188668689633,0.3320358836648218,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3294-z__sample_28847,10.1007/s11664-014-3294-z,https://doi.org/10.1007/s11664-014-3294-z,,28847,sulfosalicylic acid-doped polyaniline,unknown,p,7,0,0,0,0.10677689187443681,4.850990591921373,4.744213700046936,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3294-z__sample_28848,10.1007/s11664-014-3294-z,https://doi.org/10.1007/s11664-014-3294-z,,28848,BiCuSeO/Polyaniline,unknown,p,8,0,0,0,0.11693316211927762,3.148318653323042,3.0313854912037645,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3294-z__sample_28849,10.1007/s11664-014-3294-z,https://doi.org/10.1007/s11664-014-3294-z,,28849,BiCuSeO/Polyaniline,unknown,p,10,0,0,0,0.13853401504223012,3.2663667419177256,3.1278327268754955,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3294-z__sample_28850,10.1007/s11664-014-3294-z,https://doi.org/10.1007/s11664-014-3294-z,,28850,BiCuSeO/Polyaniline,unknown,p,7,0,0,0,0.10922224714927534,3.350310281641417,3.241088034492142,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3450-5__sample_25985,10.1007/s11664-014-3450-5,https://doi.org/10.1007/s11664-014-3450-5,,25985,Ca0.98Dy0.02MnO3,unknown,n,14,0,0,0,0.2467044378124242,1.523524846864555,1.276820409052131,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3450-5__sample_25986,10.1007/s11664-014-3450-5,https://doi.org/10.1007/s11664-014-3450-5,,25986,Ca0.96Dy0.04MnO3,unknown,n,14,0,0,0,0.2560060153093315,0.2679893858860503,0.011983370576718833,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3450-5__sample_25987,10.1007/s11664-014-3450-5,https://doi.org/10.1007/s11664-014-3450-5,,25987,Ca0.96Dy0.02La0.02MnO3,unknown,n,14,0,0,0,0.25692548058364745,0.48454469225974434,0.2276192116760969,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3450-5__sample_25988,10.1007/s11664-014-3450-5,https://doi.org/10.1007/s11664-014-3450-5,,25988,Ca0.96Dy0.02Nd0.02MnO3,unknown,n,14,0,0,0,0.24541959512980396,0.6026286164421594,0.35720902131235543,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3450-5__sample_25989,10.1007/s11664-014-3450-5,https://doi.org/10.1007/s11664-014-3450-5,,25989,Ca0.96Dy0.02Sm0.02MnO3,unknown,n,14,0,0,0,0.24176966713603357,0.4490432032163735,0.2072735360803399,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3539-x__sample_4188,10.1007/s11664-014-3539-x,https://doi.org/10.1007/s11664-014-3539-x,,4188,Fe1.5Co2.5Sb12,unknown,p,10,0,0,0,0.05703684676488518,0.4148441408252247,0.3578072940603395,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3539-x__sample_4189,10.1007/s11664-014-3539-x,https://doi.org/10.1007/s11664-014-3539-x,,4189,Tl0.2Fe1.5Co2.5Sb12,unknown,p,10,0,0,0,0.06528944331645711,0.4584114012882157,0.39312195797175864,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3539-x__sample_4190,10.1007/s11664-014-3539-x,https://doi.org/10.1007/s11664-014-3539-x,,4190,Tl0.4Fe1.5Co2.5Sb12,unknown,p,10,0,0,0,0.07523297723306122,0.43478390389325083,0.3595509266601896,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3539-x__sample_4191,10.1007/s11664-014-3539-x,https://doi.org/10.1007/s11664-014-3539-x,,4191,Tl0.5Fe1.5Co2.5Sb12,unknown,p,10,0,0,0,0.060230994187321495,0.45238961835888913,0.39215862417156766,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3539-x__sample_4192,10.1007/s11664-014-3539-x,https://doi.org/10.1007/s11664-014-3539-x,,4192,Tl0.6Fe1.5Co2.5Sb12,unknown,p,10,0,0,0,0.052528457963534586,0.3820439004889874,0.32951544252545284,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3539-x__sample_4193,10.1007/s11664-014-3539-x,https://doi.org/10.1007/s11664-014-3539-x,,4193,Tl0.7Fe1.5Co2.5Sb12,unknown,p,10,0,0,0,0.08097114018409983,0.08476925001474961,0.003798109830649779,,,,,,,,,,,,,,unknown,no,no,not_evaluated,primary DOI test sample aggregate
10.1007_s11664-014-3582-7__sample_4196,10.1007/s11664-014-3582-7,https://doi.org/10.1007/s11664-014-3582-7,,4196,Yb0.3Co4Sb12,unknown,n,12,9,1,8,0.09987788428934655,0.7247693532848566,0.6248914689955101,0.09067985028592569,0.5017468606882666,0.4110670104023409,0.05993734024345593,0.5414395739302981,0.48150223368684214,0.0912460180388302,0.5056929365380093,0.4144469184991791,1.11635,1.538592385600445,0.7505218642247294,1.2365323336394918,unknown,no,no,ML_moderately_worse,primary DOI test sample aggregate
