sample_key,candidate_score_step24,candidate_tier_step24,is_high_zt_observed_step24,is_low_kappa_high_sigma_step24,is_nanocarbon_candidate_step24
10.1039_c5dt00551e__sample_6747,30,C,False,False,False
10.1039_c5dt00551e__sample_6748,5,review,False,False,False
10.1039_c5dt00551e__sample_6749,5,review,False,False,False
10.1039_c5dt00551e__sample_6750,5,review,False,False,False
10.1039_c5dt00910c__sample_14606,-30,low,False,False,False
10.1039_c5dt00910c__sample_14607,-30,low,False,False,False
10.1039_c5dt00910c__sample_14608,-30,low,False,False,False
10.1039_c5dt00910c__sample_14609,-30,low,False,False,False
10.1039_c5ee01147g__sample_185,70,B,False,True,False
10.1039_c5ee01147g__sample_224,70,B,False,True,False
10.1039_c5ee01147g__sample_230,70,B,False,True,False
10.1039_c5ee01147g__sample_265,70,B,False,True,False
10.1039_c5ee01147g__sample_317,70,B,False,True,False
10.1039_c5ee01147g__sample_329,70,B,False,True,False
10.1039_c5ee01147g__sample_6053,110,A,True,True,False
10.1039_c5ee01147g__sample_6054,110,A,True,True,False
10.1039_c5ee01147g__sample_6055,80,A,True,True,False
10.1039_c5ee01147g__sample_6056,80,A,True,True,False
10.1039_c5ee01309g__sample_20159,5,review,False,False,False
10.1039_c5ee01309g__sample_20180,5,review,False,False,False
10.1039_c5ee01309g__sample_20181,5,review,False,False,False
10.1039_c5ee01309g__sample_20182,5,review,False,False,False
10.1039_c5ee02423d__sample_196,85,A,True,True,False
10.1039_c5ee02423d__sample_215,-5,low,False,False,False
10.1039_c5ee02423d__sample_222,70,B,False,True,False
10.1039_c5ee02423d__sample_269,20,review,False,True,False
10.1039_c5ee02423d__sample_280,20,review,False,True,False
10.1039_c5ee02423d__sample_361,-30,low,False,False,False
10.1039_c5ee02423d__sample_384,-30,low,False,False,False
10.1039_c5ee02423d__sample_390,45,C,False,True,False
10.1039_c5ee02423d__sample_412,85,A,True,True,False
10.1039_c5ee02423d__sample_416,-5,low,False,False,False
10.1039_c5ee02423d__sample_439,-30,low,False,False,False
10.1039_c5ee02600h__sample_9554,-30,low,False,False,False
10.1039_c5ee02600h__sample_9556,-30,low,False,False,False
10.1039_c5ee02600h__sample_9558,-30,low,False,False,False
10.1039_c5ee02600h__sample_9560,-30,low,False,False,False
10.1039_c5ee02600h__sample_9561,-30,low,False,False,False
10.1039_c5ee02600h__sample_9562,-30,low,False,False,False
10.1039_c5ee02600h__sample_9563,-30,low,False,False,False
10.1039_c5ee02979a__sample_42657,-30,low,False,False,False
10.1039_c5ee02979a__sample_42658,-30,low,False,False,False
10.1039_c5ee03366g__sample_9274,80,A,True,True,False
10.1039_c5ee03366g__sample_9275,10,review,True,False,False
10.1039_c5ee03366g__sample_9276,10,review,True,False,False
10.1039_c5ee03366g__sample_9278,-40,low,False,False,False
10.1039_c5ee03366g__sample_9279,10,review,False,True,False
10.1039_c5ee03366g__sample_9280,70,B,True,True,False
10.1039_c5mh00033e__sample_24112,-25,low,False,False,False
10.1039_c5mh00033e__sample_24113,-25,low,False,False,False
10.1039_c5mh00033e__sample_24114,-25,low,False,False,False
10.1039_c5mh00033e__sample_24115,-25,low,False,False,False
10.1039_c5mh00033e__sample_24116,-25,low,False,False,False
10.1039_c5nj02113h__sample_2735,-55,low,False,False,False
10.1039_c5nj02113h__sample_2736,-55,low,False,False,False
10.1039_c5nr00917k__sample_32826,20,review,False,True,False
10.1039_c5nr00917k__sample_32827,20,review,False,True,False
10.1039_c5nr01786f__sample_32809,5,review,False,False,False
10.1039_c5qi00230c__sample_12263,-30,low,False,False,False
10.1039_c5qi00230c__sample_12265,-30,low,False,False,False
10.1039_c5qi00230c__sample_12267,-30,low,False,False,False
10.1039_c5qi00230c__sample_12269,20,review,False,True,False
10.1039_c5ra01071c__sample_7561,-5,low,False,False,False
10.1039_c5ra01071c__sample_7562,-5,low,False,False,False
10.1039_c5ra01071c__sample_7563,-5,low,False,False,False
10.1039_c5ra01071c__sample_7564,-20,low,False,False,False
10.1039_c5ra01071c__sample_7565,25,C,False,False,False
10.1039_c5ra02030a__sample_14290,-60,low,False,False,False
10.1039_c5ra02030a__sample_14291,-50,low,False,False,False
10.1039_c5ra02030a__sample_14292,-50,low,False,False,False
10.1039_c5ra02030a__sample_14293,-30,low,False,False,False
10.1039_c5ra03953c__sample_14304,-60,low,False,False,False
10.1039_c5ra03953c__sample_14305,-60,low,False,False,False
10.1039_c5ra03953c__sample_14306,-60,low,False,False,False
10.1039_c5ra04428f__sample_5646,-30,low,False,False,False
10.1039_c5ra04428f__sample_5647,-30,low,False,False,False
10.1039_c5ra04428f__sample_5648,-30,low,False,False,False
10.1039_c5ra04428f__sample_5649,-30,low,False,False,False
10.1039_c5ra04435a__sample_6299,-30,low,False,False,False
10.1039_c5ra04435a__sample_6300,-30,low,False,False,False
10.1039_c5ra04435a__sample_6301,-30,low,False,False,False
10.1039_c5ra04435a__sample_6302,-30,low,False,False,False
10.1039_c5ra04435a__sample_6303,-30,low,False,False,False
10.1039_c5ra04435a__sample_6304,-30,low,False,False,False
10.1039_c5ra04435a__sample_6305,-30,low,False,False,False
10.1039_c5ra04435a__sample_6306,-30,low,False,False,False
10.1039_c5ra04435a__sample_6307,-30,low,False,False,False
10.1039_c5ra04435a__sample_6308,-30,low,False,False,False
10.1039_c5ra08608f__sample_4746,-30,low,False,False,False
10.1039_c5ra08608f__sample_4747,-30,low,False,False,False
10.1039_c5ra08608f__sample_4748,-30,low,False,False,False
10.1039_c5ra13191j__sample_28064,-40,low,False,False,False
10.1039_c5ra13191j__sample_28065,-40,low,False,False,False
10.1039_c5ra13191j__sample_28074,45,C,False,True,False
10.1039_c5ra13191j__sample_28075,45,C,False,True,False
10.1039_c5ra13191j__sample_28077,45,C,False,True,False
10.1039_c5ra13191j__sample_28078,20,review,False,True,False
10.1039_c5ra17284e__sample_29818,25,C,False,True,False
10.1039_c5ra17284e__sample_29819,25,C,False,True,False
10.1039_c5ra21404a__sample_82697,-55,low,False,False,False
10.1039_c5ra21404a__sample_82698,-30,low,False,False,False
10.1039_c5ra21404a__sample_82699,-30,low,False,False,False
10.1039_c5ra21404a__sample_82702,-30,low,False,False,False
10.1039_c5ra21404a__sample_82704,-30,low,False,False,False
10.1039_c5ra21404a__sample_82706,-30,low,False,False,False
10.1039_c5ra24236c__sample_9057,-30,low,False,False,False
10.1039_c5ra24236c__sample_9058,-30,low,False,False,False
10.1039_c5ra24236c__sample_9059,-30,low,False,False,False
10.1039_c5ra24236c__sample_9060,-30,low,False,False,False
10.1039_c5sc00910c__sample_31073,0,review,False,True,False
10.1039_c5ta00470e__sample_1741,25,C,False,True,False
10.1039_c5ta00470e__sample_1742,25,C,False,True,False
10.1039_c5ta00470e__sample_1743,40,C,False,True,False
10.1039_c5ta00470e__sample_1744,40,C,False,True,False
10.1039_c5ta00470e__sample_1745,65,B,False,True,False
10.1039_c5ta00470e__sample_1746,65,B,False,True,False
10.1039_c5ta00470e__sample_1747,40,C,False,True,False
10.1039_c5ta01266j__sample_14449,20,review,False,True,False
10.1039_c5ta01266j__sample_14450,80,A,True,True,False
10.1039_c5ta01266j__sample_14451,80,A,True,True,False
10.1039_c5ta01266j__sample_14452,60,B,True,True,False
10.1039_c5ta01667c__sample_7223,150,A,False,True,False
10.1039_c5ta01667c__sample_7224,145,A,True,True,False
10.1039_c5ta01778e__sample_17004,-30,low,False,False,False
10.1039_c5ta01778e__sample_17005,-30,low,False,False,False
10.1039_c5ta01778e__sample_17006,-30,low,False,False,False
10.1039_c5ta01778e__sample_17007,-30,low,False,False,False
10.1039_c5ta01794g__sample_11537,30,C,False,False,False
10.1039_c5ta01794g__sample_11538,-30,low,False,False,False
10.1039_c5ta01794g__sample_11540,5,review,False,False,False
10.1039_c5ta01794g__sample_11545,5,review,False,False,False
10.1039_c5ta01794g__sample_11546,5,review,False,False,False
10.1039_c5ta01794g__sample_11547,5,review,False,False,False
10.1039_c5ta01794g__sample_11548,5,review,False,False,False
10.1039_c5ta01967b__sample_13181,-60,low,False,False,False
10.1039_c5ta01967b__sample_13182,-60,low,False,False,False
10.1039_c5ta01967b__sample_13183,-60,low,False,False,False
10.1039_c5ta01967b__sample_13184,-60,low,False,False,False
10.1039_c5ta02721g__sample_13643,25,C,False,True,False
10.1039_c5ta02721g__sample_13644,25,C,False,True,False
10.1039_c5ta02721g__sample_13646,40,C,False,True,False
10.1039_c5ta02721g__sample_13647,40,C,False,True,False
10.1039_c5ta03473f__sample_8768,30,C,False,False,False
10.1039_c5ta03473f__sample_8769,30,C,False,False,False
10.1039_c5ta03473f__sample_8770,30,C,False,False,False
10.1039_c5ta03751d__sample_8771,-30,low,False,False,False
10.1039_c5ta03751d__sample_8772,-30,low,False,False,False
10.1039_c5ta03751d__sample_8773,-30,low,False,False,False
10.1039_c5ta03751d__sample_8774,-30,low,False,False,False
10.1039_c5ta04418a__sample_11560,-30,low,False,False,False
10.1039_c5ta04418a__sample_11562,-30,low,False,False,False
10.1039_c5ta04418a__sample_11563,-30,low,False,False,False
10.1039_c5ta04418a__sample_11564,-30,low,False,False,False
10.1039_c5ta04418a__sample_11565,-30,low,False,False,False
10.1039_c5ta04418a__sample_11566,-30,low,False,False,False
10.1039_c5ta04418a__sample_11567,-30,low,False,False,False
10.1039_c5ta05535k__sample_294,-20,low,False,False,False
10.1039_c5ta05535k__sample_309,-45,low,False,False,False
10.1039_c5ta05535k__sample_335,-5,low,False,False,False
10.1039_c5ta05535k__sample_338,90,A,False,True,False
10.1039_c5ta05535k__sample_350,-20,low,False,False,False
10.1039_c5ta06107e__sample_1748,-45,low,False,False,False
10.1039_c5ta06107e__sample_1749,-45,low,False,False,False
10.1039_c5ta06107e__sample_1750,-45,low,False,False,False
10.1039_c5ta06107e__sample_1751,-45,low,False,False,False
10.1039_c5ta06107e__sample_1752,-45,low,False,False,False
10.1039_c5ta06780d__sample_13661,20,review,False,True,False
10.1039_c5ta06780d__sample_13662,20,review,False,True,False
10.1039_c5ta06780d__sample_13663,20,review,False,True,False
10.1039_c5ta06780d__sample_13664,45,C,False,True,False
10.1039_c5tc00065c__sample_31859,-25,low,False,False,False
10.1039_c5tc00065c__sample_31860,-25,low,False,False,False
10.1039_c5tc01248a__sample_8259,110,A,True,True,False
10.1039_c5tc01248a__sample_8260,45,C,False,True,False
10.1039_c5tc01248a__sample_8261,20,review,False,True,False
10.1039_c5tc01248a__sample_8262,20,review,False,True,False
10.1039_c5tc01248a__sample_8263,20,review,False,True,False
10.1039_c5tc01318f__sample_8264,-30,low,False,False,False
10.1039_c5tc01318f__sample_8265,-30,low,False,False,False
10.1039_c5tc01318f__sample_8266,-30,low,False,False,False
10.1039_c5tc01318f__sample_8267,-30,low,False,False,False
10.1039_c5tc01509j__sample_13191,40,C,False,True,False
10.1039_c5tc01509j__sample_13193,50,B,False,True,False
10.1039_c5tc01509j__sample_13194,105,A,True,True,False
10.1039_c5tc01509j__sample_13195,105,A,True,True,False
10.1039_c5tc01535a__sample_8775,-30,low,False,False,False
10.1039_c5tc01535a__sample_8776,-30,low,False,False,False
10.1039_c5tc01535a__sample_8777,-30,low,False,False,False
10.1039_c5tc01535a__sample_8778,-45,low,False,False,False
10.1039_c5tc01536g__sample_10125,5,review,False,False,False
10.1039_c5tc01536g__sample_10130,75,B,False,True,False
10.1039_c5tc01536g__sample_10136,75,B,False,False,False
10.1039_c5tc01536g__sample_41665,5,review,False,False,False
10.1039_c5tc01573a__sample_14455,-30,low,False,False,False
10.1039_c5tc01573a__sample_14456,-30,low,False,False,False
10.1039_c5tc01573a__sample_14457,-30,low,False,False,False
10.1039_c5tc01573a__sample_14458,-30,low,False,False,False
10.1039_c5tc01573a__sample_14459,-30,low,False,False,False
10.1039_c5tc01573a__sample_14460,-30,low,False,False,False
10.1039_c5tc01573a__sample_14461,-30,low,False,False,False
10.1039_c5tc01573a__sample_14462,-30,low,False,False,False
10.1039_c5tc01608h__sample_1912,5,review,False,False,False
10.1039_c5tc01608h__sample_1913,5,review,False,False,False
10.1039_c5tc01608h__sample_1914,5,review,False,False,False
10.1039_c5tc01608h__sample_1915,5,review,False,False,False
10.1039_c5tc01608h__sample_1916,5,review,False,False,False
10.1039_c5tc01623a__sample_28886,60,B,True,True,False
10.1039_c5tc01623a__sample_28887,85,A,True,True,False
10.1039_c5tc01623a__sample_28888,20,review,False,True,False
10.1039_c5tc01623a__sample_28889,20,review,False,True,False
10.1039_c5tc01623a__sample_28890,20,review,False,True,False
10.1039_c5tc01623a__sample_28891,20,review,False,True,False
10.1039_c5tc01636c__sample_7285,-30,low,False,False,False
10.1039_c5tc01636c__sample_7286,-30,low,False,False,False
10.1039_c5tc01636c__sample_7287,-30,low,False,False,False
10.1039_c5tc01636c__sample_7288,-50,low,False,False,False
10.1039_c5tc01636c__sample_7289,-50,low,False,False,False
10.1039_c5tc01636c__sample_7290,-30,low,False,False,False
10.1039_c5tc01636c__sample_7291,-30,low,False,False,False
10.1039_c5tc01636c__sample_7292,-30,low,False,False,False
10.1039_c5tc01636c__sample_7293,-50,low,False,False,False
10.1039_c5tc01645b__sample_13185,-50,low,False,False,False
10.1039_c5tc01645b__sample_13186,-50,low,False,False,False
10.1039_c5tc01645b__sample_13187,-30,low,False,False,False
10.1039_c5tc01645b__sample_13188,-30,low,False,False,False
10.1039_c5tc01645b__sample_13189,-30,low,False,False,False
10.1039_c5tc01648g__sample_14463,-50,low,False,False,False
10.1039_c5tc01648g__sample_14464,-30,low,False,False,False
10.1039_c5tc01648g__sample_14465,-30,low,False,False,False
10.1039_c5tc01648g__sample_14466,-30,low,False,False,False
10.1039_c5tc01648g__sample_14467,-30,low,False,False,False
10.1039_c5tc01704a__sample_7297,0,review,False,False,False
10.1039_c5tc01704a__sample_7298,0,review,False,False,False
10.1039_c5tc01704a__sample_7299,0,review,False,False,False
10.1039_c5tc01704a__sample_7300,0,review,False,False,False
10.1039_c5tc01704a__sample_7301,10,review,False,False,False
10.1039_c5tc01704a__sample_7302,0,review,False,False,False
10.1039_c5tc01704a__sample_7303,0,review,False,False,False
10.1039_c5tc01731a__sample_8268,20,review,False,True,False
10.1039_c5tc01731a__sample_8269,45,C,False,True,False
10.1039_c5tc01731a__sample_8270,45,C,False,True,False
10.1039_c5tc01731a__sample_8271,45,C,False,True,False
10.1039_c5tc01731a__sample_8272,20,review,False,True,False
10.1039_c5tc01731a__sample_8273,45,C,False,True,False
10.1039_c5tc01731a__sample_8274,45,C,False,True,False
10.1039_c5tc01731a__sample_8275,45,C,False,True,False
10.1039_c5tc01739d__sample_19647,20,review,False,True,False
10.1039_c5tc01739d__sample_19648,20,review,False,True,False
10.1039_c5tc01739d__sample_19649,70,B,False,True,False
10.1039_c5tc01739d__sample_19650,-30,low,False,False,False
10.1039_c5tc01739d__sample_19651,20,review,False,True,False
10.1039_c5tc01766a__sample_13743,-30,low,False,False,False
10.1039_c5tc01781e__sample_107,-30,low,False,False,False
10.1039_c5tc01781e__sample_15,-30,low,False,False,False
10.1039_c5tc01781e__sample_298,-30,low,False,False,False
10.1039_c5tc01781e__sample_398,-30,low,False,False,False
10.1039_c5tc01781e__sample_62,-30,low,False,False,False
10.1039_c5tc02263k__sample_8276,20,review,False,True,False
10.1039_c5tc02263k__sample_8277,45,C,False,True,False
10.1039_c5tc02263k__sample_8278,45,C,False,True,False
10.1039_c5tc02263k__sample_8279,20,review,False,True,False
10.1039_c5tc02263k__sample_8280,45,C,False,True,False
10.1039_c5tc02263k__sample_8281,20,review,False,True,False
10.1039_c5tc02263k__sample_8368,45,C,False,True,False
10.1039_c5tc02263k__sample_8371,70,B,False,True,False
10.1039_c5tc02263k__sample_8374,70,B,False,True,False
10.1039_c5tc02263k__sample_8375,45,C,False,True,False
10.1039_c5tc02263k__sample_8376,20,review,False,True,False
10.1039_c5tc02318a__sample_26475,10,review,False,False,False
10.1039_c5tc02318a__sample_26476,30,C,False,False,False
10.1039_c5tc02318a__sample_26477,30,C,False,False,False
10.1039_c5tc02318a__sample_26478,10,review,False,False,False
10.1039_c5tc02318a__sample_26479,20,review,False,False,False
10.1039_c5tc02326b__sample_13199,-30,low,False,False,False
10.1039_c5tc02326b__sample_13200,-30,low,False,False,False
10.1039_c5tc02326b__sample_13201,-30,low,False,False,False
10.1039_c5tc02326b__sample_13202,-30,low,False,False,False
10.1039_c5tc02326b__sample_13203,-30,low,False,False,False
10.1039_c5tc02326b__sample_13204,-30,low,False,False,False
10.1039_c5tc02326b__sample_13205,-30,low,False,False,False
10.1039_c5tc02837j__sample_1835,30,C,False,False,False
10.1039_c5tc02837j__sample_1836,5,review,False,False,False
10.1039_c5tc02837j__sample_1837,5,review,False,False,False
10.1039_c5tc02837j__sample_1838,5,review,False,False,False
10.1039_c5tc02837j__sample_1839,5,review,False,False,False
10.1039_c5tc03214h__sample_11665,5,review,False,False,False
10.1039_c5tc03214h__sample_11666,5,review,False,False,False
10.1039_c5tc03214h__sample_11667,5,review,False,False,False
10.1039_c5tc03214h__sample_11668,5,review,False,False,False
10.1039_c5tc03214h__sample_11669,5,review,False,False,False
10.1039_c5tc03325j__sample_14469,-30,low,False,False,False
10.1039_c5tc03325j__sample_14470,-30,low,False,False,False
10.1039_c5tc03325j__sample_14471,-30,low,False,False,False
10.1039_c5tc03325j__sample_14472,-30,low,False,False,False
10.1039_c5tc03325j__sample_14473,-30,low,False,False,False
10.1039_c5tc03692e__sample_45930,125,A,False,True,False
10.1039_c5tc03692e__sample_45931,100,A,False,True,False
10.1039_c5tc03692e__sample_45932,100,A,False,True,False
10.1039_c5tc03692e__sample_45933,100,A,False,True,False
10.1039_c5tc03692e__sample_45934,100,A,False,True,False
10.1039_c5tc04267d__sample_8460,-50,low,False,False,False
10.1039_c5tc04267d__sample_8461,-50,low,False,False,False
10.1039_c5tc04267d__sample_8462,-50,low,False,False,False
10.1039_c5tc04267d__sample_8463,-50,low,False,False,False
10.1039_c5tc04267d__sample_8464,-50,low,False,False,False
10.1039_c5tc04267d__sample_8465,-50,low,False,False,False
10.1039_c5tc04267d__sample_8466,-50,low,False,False,False
10.1039_c6cp04791b__sample_41691,20,review,False,True,False
10.1039_c6cp04791b__sample_41692,20,review,False,True,False
10.1039_c6cp04791b__sample_41693,20,review,False,True,False
10.1039_c6cp04791b__sample_41694,20,review,False,True,False
10.1039_c6cp06859f__sample_82485,30,C,False,False,False
10.1039_c6cp06859f__sample_82486,-30,low,False,False,False
10.1039_c6cp06859f__sample_82487,-30,low,False,False,False
10.1039_c6cp06859f__sample_82488,-30,low,False,False,False
10.1039_c6cp06859f__sample_82489,-30,low,False,False,False
10.1039_c6cp06859f__sample_82490,-30,low,False,False,False
10.1039_c6cp08026j__sample_2308,5,review,False,False,False
10.1039_c6cp08026j__sample_2309,5,review,False,False,False
10.1039_c6cp08026j__sample_2310,75,B,False,True,False
10.1039_c6dt00564k__sample_7768,-30,low,False,False,False
10.1039_c6dt00564k__sample_7769,-30,low,False,False,False
10.1039_c6dt00564k__sample_7770,-30,low,False,False,False
10.1039_c6dt00564k__sample_7771,-30,low,False,False,False
10.1039_c6dt00564k__sample_7772,-30,low,False,False,False
10.1039_c6dt00564k__sample_7773,-30,low,False,False,False
10.1039_c6dt00564k__sample_7774,-30,low,False,False,False
10.1039_c6dt00564k__sample_7775,-30,low,False,False,False
10.1039_c6dt00974c__sample_15921,-30,low,False,False,False
10.1039_c6dt00974c__sample_15923,-30,low,False,False,False
10.1039_c6dt00974c__sample_15924,-30,low,False,False,False
10.1039_c6dt01298a__sample_4993,-30,low,False,False,False
10.1039_c6dt01298a__sample_4994,-30,low,False,False,False
10.1039_c6dt01298a__sample_4995,-30,low,False,False,False
10.1039_c6dt01298a__sample_4996,-30,low,False,False,False
10.1039_c6dt01298a__sample_4997,-30,low,False,False,False
10.1039_c6dt02109c__sample_9808,40,C,False,True,False
10.1039_c6dt02109c__sample_9809,40,C,False,True,False
10.1039_c6dt02109c__sample_9810,40,C,False,True,False
10.1039_c6dt02166b__sample_14619,-50,low,False,False,False
10.1039_c6dt02166b__sample_14620,-50,low,False,False,False
10.1039_c6dt02166b__sample_14621,-50,low,False,False,False
10.1039_c6dt02166b__sample_14622,-50,low,False,False,False
10.1039_c6dt02348g__sample_31289,-5,low,False,False,False
10.1039_c6dt02348g__sample_31290,-30,low,False,False,False
10.1039_c6dt02348g__sample_31293,-30,low,False,False,False
10.1039_c6dt02348g__sample_31294,-30,low,False,False,False
10.1039_c6dt04218j__sample_82675,-30,low,False,False,False
10.1039_c6ee00322b__sample_5034,-30,low,False,False,False
10.1039_c6ee00322b__sample_5035,10,review,True,False,False
10.1039_c6ee00322b__sample_5037,10,review,True,False,False
10.1039_c6ee00322b__sample_5040,10,review,True,False,False
10.1039_c6ee00322b__sample_5041,-30,low,False,False,False
10.1039_c6ee00728g__sample_2856,-30,low,False,False,False
10.1039_c6ee00728g__sample_2857,-30,low,False,False,False
10.1039_c6ee00728g__sample_2858,-30,low,False,False,False
10.1039_c6ee00728g__sample_2859,-30,low,False,False,False
10.1039_c6ee00728g__sample_2860,-30,low,False,False,False
10.1039_c6ee00728g__sample_2861,-30,low,False,False,False
10.1039_c6ee00728g__sample_2862,-30,low,False,False,False
10.1039_c6ee02017h__sample_33616,45,C,False,True,False
10.1039_c6ee02017h__sample_33617,85,A,True,True,False
10.1039_c6ee02017h__sample_33618,85,A,True,True,False
10.1039_c6ee02017h__sample_33619,70,B,False,True,False
10.1039_c6ee02017h__sample_33620,85,A,True,True,False
10.1039_c6nr00719h__sample_8910,40,C,False,True,False
10.1039_c6nr00719h__sample_8911,65,B,False,True,False
10.1039_c6qi00162a__sample_15947,10,review,False,True,False
10.1039_c6qi00162a__sample_15948,20,review,False,True,False
10.1039_c6qi00162a__sample_15949,0,review,False,True,False
10.1039_c6qi00162a__sample_15950,0,review,False,True,False
10.1039_c6qi00162a__sample_15951,0,review,False,True,False
10.1039_c6qi00162a__sample_15952,25,C,False,True,False
10.1039_c6qi00162a__sample_15953,20,review,False,True,False
10.1039_c6qi00162a__sample_15954,80,A,True,True,False
10.1039_c6qi00162a__sample_15955,0,review,False,True,False
10.1039_c6ra01770c__sample_9065,-30,low,False,False,False
10.1039_c6ra01770c__sample_9066,-30,low,False,False,False
10.1039_c6ra01947a__sample_42873,5,review,False,False,False
10.1039_c6ra01947a__sample_42874,5,review,False,False,False
10.1039_c6ra01947a__sample_42875,5,review,False,False,False
10.1039_c6ra01947a__sample_42876,5,review,False,False,False
10.1039_c6ra02658c__sample_3076,-45,low,False,False,False
10.1039_c6ra02658c__sample_3077,-45,low,False,False,False
10.1039_c6ra02658c__sample_3078,-45,low,False,False,False
10.1039_c6ra02658c__sample_3079,-30,low,False,False,False
10.1039_c6ra02658c__sample_3080,-30,low,False,False,False
10.1039_c6ra02658c__sample_3081,40,C,False,True,False
10.1039_c6ra02658c__sample_3082,90,A,False,True,False
10.1039_c6ra02658c__sample_3083,-30,low,False,False,False
10.1039_c6ra04175b__sample_46846,-5,low,False,False,False
10.1039_c6ra04175b__sample_46847,-5,low,False,False,False
10.1039_c6ra04175b__sample_46848,-5,low,False,False,False
10.1039_c6ra04175b__sample_46849,-5,low,False,False,False
10.1039_c6ra04175b__sample_46850,-5,low,False,False,False
10.1039_c6ra04175b__sample_46851,-5,low,False,False,False
10.1039_c6ra06032c__sample_46991,-25,low,False,False,False
10.1039_c6ra06032c__sample_46992,-25,low,False,False,False
10.1039_c6ra06032c__sample_46993,-25,low,False,False,False
10.1039_c6ra06688g__sample_9077,130,A,True,True,False
10.1039_c6ra06688g__sample_9080,130,A,True,True,False
10.1039_c6ra06688g__sample_9081,130,A,True,True,False
10.1039_c6ra06688g__sample_9082,130,A,True,True,False
10.1039_c6ra06688g__sample_9083,50,B,False,True,False
10.1039_c6ra06688g__sample_9084,115,A,True,True,False
10.1039_c6ra06688g__sample_9085,130,A,True,True,False
10.1039_c6ra06688g__sample_9086,130,A,True,True,False
10.1039_c6ra06688g__sample_9087,130,A,True,True,False
10.1039_c6ra06688g__sample_9088,130,A,True,True,False
10.1039_c6ra06688g__sample_9089,115,A,True,True,False
10.1039_c6ra06688g__sample_9090,130,A,True,True,False
10.1039_c6ra06688g__sample_9091,130,A,True,True,False
10.1039_c6ra06688g__sample_9092,130,A,True,True,False
10.1039_c6ra06688g__sample_9093,130,A,True,True,False
10.1039_c6ra06688g__sample_9094,130,A,True,True,False
10.1039_c6ra06688g__sample_9095,130,A,True,True,False
10.1039_c6ra06688g__sample_9096,130,A,True,True,False
10.1039_c6ra06688g__sample_9097,130,A,True,True,False
10.1039_c6ra06688g__sample_9098,130,A,True,True,False
10.1039_c6ra06688g__sample_9099,130,A,True,True,False
10.1039_c6ra06688g__sample_9100,130,A,True,True,False
10.1039_c6ra06688g__sample_9101,130,A,True,True,False
10.1039_c6ra06688g__sample_9102,130,A,True,True,False
10.1039_c6ra08035a__sample_41267,0,review,False,False,False
10.1039_c6ra08035a__sample_41268,0,review,False,False,False
10.1039_c6ra08035a__sample_41269,0,review,False,False,False
10.1039_c6ra08035a__sample_41270,0,review,False,False,False
10.1039_c6ra09767g__sample_9103,-30,low,False,False,False
10.1039_c6ra09767g__sample_9104,-30,low,False,False,False
10.1039_c6ra09767g__sample_9105,-30,low,False,False,False
10.1039_c6ra09767g__sample_9106,-30,low,False,False,False
10.1039_c6ta00507a__sample_41152,100,A,False,True,False
10.1039_c6ta00507a__sample_41153,100,A,False,True,False
10.1039_c6ta00507a__sample_41154,100,A,False,True,False
10.1039_c6ta00507a__sample_41155,75,B,False,True,False
10.1039_c6ta00507a__sample_41156,65,B,False,True,False
10.1039_c6ta00507a__sample_41157,100,A,False,True,False
10.1039_c6ta00507a__sample_41158,100,A,False,True,False
10.1039_c6ta01140c__sample_84423,-30,low,False,False,False
10.1039_c6ta04240f__sample_135,-30,low,False,False,False
10.1039_c6ta04240f__sample_24,-30,low,False,False,False
10.1039_c6ta04240f__sample_61,-30,low,False,False,False
10.1039_c6ta04240f__sample_80,-30,low,False,False,False
10.1039_c6ta04240f__sample_85,-30,low,False,False,False
10.1039_c6ta04310k__sample_45730,-40,low,False,False,False
10.1039_c6ta04310k__sample_45731,-40,low,False,False,False
10.1039_c6ta04310k__sample_45732,-40,low,False,False,False
10.1039_c6ta04310k__sample_45735,-10,low,False,False,False
10.1039_c6ta07611d__sample_45746,20,review,False,True,False
10.1039_c6ta07611d__sample_45747,20,review,False,True,False
10.1039_c6ta07611d__sample_45748,20,review,False,True,False
10.1039_c6ta09189j__sample_2786,5,review,False,True,False
10.1039_c6ta09189j__sample_2787,50,B,False,True,False
10.1039_c6ta09189j__sample_2788,50,B,False,True,False
10.1039_c6ta09189j__sample_2789,5,review,False,True,False
10.1039_c6ta09941f__sample_2874,-30,low,False,False,False
10.1039_c6ta09941f__sample_2875,-30,low,False,False,False
10.1039_c6ta09941f__sample_2876,-30,low,False,False,False
10.1039_c6ta09941f__sample_2877,-30,low,False,False,False
10.1039_c6ta09941f__sample_2878,-30,low,False,False,False
10.1039_c6ta09941f__sample_2879,-30,low,False,False,False
10.1039_c6ta09941f__sample_2880,-30,low,False,False,False
10.1039_c6ta09941f__sample_2881,-30,low,False,False,False
10.1039_c6ta09941f__sample_2882,-30,low,False,False,False
10.1039_c6ta09941f__sample_2883,20,review,False,False,False
10.1039_c6ta10770b__sample_43807,-30,low,False,False,False
10.1039_c6ta10770b__sample_43808,-30,low,False,False,False
10.1039_c6ta10770b__sample_43809,-30,low,False,False,False
10.1039_c6ta10770b__sample_43810,-30,low,False,False,False
10.1039_c6ta10770b__sample_43812,-30,low,False,False,False
10.1039_c6ta10770b__sample_43813,-30,low,False,False,False
10.1039_c6tc00893c__sample_46784,25,C,False,True,False
