sample_key,DOI,sample_id,composition,carrier_type_guess,seebeck_sign_class,seebeck_curve_count,electrical_conductivity_curve_count,electrical_resistivity_curve_count,thermal_conductivity_curve_count,zt_curve_count,is_relaxation_fit_candidate,is_accuracy_check_candidate,is_extended_transport_candidate,candidate_priority,zt_unit_check_status,missing_for_accuracy_check
10.1246_cl.2005.522__sample_26990,10.1246/cl.2005.522,26990,PANI(CSA)0.5,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1246_cl.2005.522__sample_26991,10.1246/cl.2005.522,26991,PANI(CSA)0.5,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1380_ejssnt.2005.97__sample_31319,10.1380/ejssnt.2005.97,31319,FeSi2,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2015-0104__sample_10665,10.1515/amm-2015-0104,10665,(GeTe)90(AgSbTe2)10,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2015-0104__sample_10666,10.1515/amm-2015-0104,10666,(GeTe)90(AgSbTe2)10,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2015-0104__sample_10667,10.1515/amm-2015-0104,10667,(GeTe)90(AgSbTe2)10,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2017-0140__sample_14235,10.1515/amm-2017-0140,14235,Bi0.5Sb1.5Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2017-0140__sample_14236,10.1515/amm-2017-0140,14236,Bi0.5Sb1.5Te3(Ga2O3)0.07,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2017-0140__sample_14237,10.1515/amm-2017-0140,14237,Bi0.5Sb1.5Te3(Ga2O3)0.15,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2017-0140__sample_14238,10.1515/amm-2017-0140,14238,Bi0.5Sb1.5Te3(Ga2O3)0.23,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1515_amm-2017-0142__sample_14266,10.1515/amm-2017-0142,14266,Bi2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.15407_ujpe61.02.0155__sample_2504,10.15407/ujpe61.02.0155,2504,SnTe,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.15407_ujpe61.02.0155__sample_2505,10.15407/ujpe61.02.0155,2505,Sn0.99TeBi0.01,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.15407_ujpe61.02.0155__sample_2506,10.15407/ujpe61.02.0155,2506,Sn0.985TeBi0.015,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.15407_ujpe61.02.0155__sample_2507,10.15407/ujpe61.02.0155,2507,Sn0.98TeBi0.02,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2005.0120__sample_1755,10.1557/jmr.2005.0120,1755,(Bi0.24Sb0.76)2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2005.0120__sample_1756,10.1557/jmr.2005.0120,1756,(Bi0.24Sb0.76)2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2005.0120__sample_1757,10.1557/jmr.2005.0120,1757,(Bi0.24Sb0.76)2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2005.0120__sample_1758,10.1557/jmr.2005.0120,1758,(Bi0.24Sb0.76)2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2005.0120__sample_1759,10.1557/jmr.2005.0120,1759,(Bi0.24Sb0.76)2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2005.0120__sample_1760,10.1557/jmr.2005.0120,1760,(Bi0.24Sb0.76)2Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2007.0372__sample_19257,10.1557/jmr.2007.0372,19257,Zr3Al3.56Si0.44C6,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2007.0372__sample_19258,10.1557/jmr.2007.0372,19258,(ZrC)2Al3C2,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2007.0372__sample_19259,10.1557/jmr.2007.0372,19259,(ZrC)3Al3C2,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2007.0372__sample_19260,10.1557/jmr.2007.0372,19260,(ZrC)3.1Al3.56Si0.44C3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2010.78__sample_22515,10.1557/jmr.2010.78,22515,Sr0.61Ba0.39Nb2O6,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2010.78__sample_22516,10.1557/jmr.2010.78,22516,Sr0.61Ba0.39Nb2O6,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2010.78__sample_22517,10.1557/jmr.2010.78,22517,Sr0.61Ba0.39Nb2O6,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2010.78__sample_22518,10.1557/jmr.2010.78,22518,Sr0.61Ba0.39Nb2O6,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2011.142__sample_20937,10.1557/jmr.2011.142,20937,AgPb18SbTe20,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.1557_jmr.2011.142__sample_20938,10.1557/jmr.2011.142,20938,AgPb18SbTe20,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.1557_jmr.2012.220__sample_21900,10.1557/jmr.2012.220,21900,ZnO,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.220__sample_21901,10.1557/jmr.2012.220,21901,Zn0.997Ga0.003O,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1777,10.1557/jmr.2012.273,1777,Bi0.5Sb1.5Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1778,10.1557/jmr.2012.273,1778,Bi0.5Sb1.5Te3.1,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1779,10.1557/jmr.2012.273,1779,Bi0.5Sb1.5Te3.25,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1780,10.1557/jmr.2012.273,1780,Bi0.5Sb1.5Te3.3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1781,10.1557/jmr.2012.273,1781,Bi0.5Sb1.5Te3.4,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1782,10.1557/jmr.2012.273,1782,Bi0.5Sb1.5Te3.5,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1783,10.1557/jmr.2012.273,1783,Bi0.5Sb1.5Te3.7,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1784,10.1557/jmr.2012.273,1784,Bi0.5Sb1.5Te3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1785,10.1557/jmr.2012.273,1785,Bi0.5Sb1.5Te3.15,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1786,10.1557/jmr.2012.273,1786,Bi0.5Sb1.5Te3.3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2012.273__sample_1787,10.1557/jmr.2012.273,1787,Bi0.5Sb1.5Te3.4,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_jmr.2015.137__sample_18903,10.1557/jmr.2015.137,18903,Rh17Ge22,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.1557_proc-1267-dd06-12__sample_82082,10.1557/proc-1267-dd06-12,82082,Zr0.5Hf0.5Ni0.8Pd0.2Sn0.99Sb0.01,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.1557_proc-1267-dd06-12__sample_82083,10.1557/proc-1267-dd06-12,82083,(Zr0.5Hf0.5Ni0.8Pd0.2Sn0.99Sb0.01)97.03(HfO2)2.97,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.1557_proc-1267-dd06-12__sample_82084,10.1557/proc-1267-dd06-12,82084,(Zr0.5Hf0.5Ni0.8Pd0.2Sn0.99Sb0.01)92.9(HfO2)7.1,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2109_jcersj.113.558__sample_16478,10.2109/jcersj.113.558,16478,Si0.8Ge0.2,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj.113.558__sample_16479,10.2109/jcersj.113.558,16479,Si0.8Ge0.2,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj.113.558__sample_16480,10.2109/jcersj.113.558,16480,Si0.8Ge0.2,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.675__sample_29618,10.2109/jcersj2.121.675,29618,(Bi0.9La0.1)FeO3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.675__sample_29619,10.2109/jcersj2.121.675,29619,(Bi0.9La0.1)(Fe0.9Co0.1)O3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.675__sample_29620,10.2109/jcersj2.121.675,29620,(Bi0.9La0.1)(Fe0.95Co0.05)O3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.675__sample_29621,10.2109/jcersj2.121.675,29621,Bi24CoO37(Bi0.9La0.1)FeO3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.675__sample_29622,10.2109/jcersj2.121.675,29622,Bi24CoO37(Bi0.9La0.1)FeO3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.675__sample_29623,10.2109/jcersj2.121.675,29623,Bi24CoO37,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2109_jcersj2.121.706__sample_25974,10.2109/jcersj2.121.706,25974,BaFe0.7Ti0.3O3,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_jinstmet.74.110__sample_17113,10.2320/jinstmet.74.110,17113,ZnSb,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_jinstmet.74.110__sample_17114,10.2320/jinstmet.74.110,17114,ZnSbTe0.026,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_jinstmet.74.321__sample_17115,10.2320/jinstmet.74.321,17115,Zn4Sb3,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.74.321__sample_17116,10.2320/jinstmet.74.321,17116,Zn4Sb3,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.74.321__sample_17117,10.2320/jinstmet.74.321,17117,Zn4Sb3,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.74.547__sample_26499,10.2320/jinstmet.74.547,26499,ZnSb,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.74.547__sample_26500,10.2320/jinstmet.74.547,26500,ZnSb,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.74.547__sample_26501,10.2320/jinstmet.74.547,26501,ZnSb,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.74.547__sample_26507,10.2320/jinstmet.74.547,26507,ZnSb,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_jinstmet.j2016053__sample_24772,10.2320/jinstmet.j2016053,24772,Al5Co2,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_jinstmet.j2016053__sample_24773,10.2320/jinstmet.j2016053,24773,Al5(Co0.99Fe0.01)2,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_jinstmet.j2016053__sample_24774,10.2320/jinstmet.j2016053,24774,Al5(Co0.95Fe0.05)2,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_jinstmet.j2016053__sample_24775,10.2320/jinstmet.j2016053,24775,Al5(Co0.9Fe0.1)2,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.46.1485__sample_39439,10.2320/matertrans.46.1485,39439,Ba8.15Cu0.94Ga13.49Ge31.42,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.46.1485__sample_39440,10.2320/matertrans.46.1485,39440,Ba8.01Cu1.93Ga10.23Ge33.83,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.46.1485__sample_39441,10.2320/matertrans.46.1485,39441,Ba8.12Cu3.05Ga7.19Ge35.64,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.46.1485__sample_39442,10.2320/matertrans.46.1485,39442,Ba8.11Cu4.12Ga4.06Ge37.71,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.46.1485__sample_39443,10.2320/matertrans.46.1485,39443,Ba8.08Cu5.25Ga1.00Ge39.67,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.47.1058__sample_9252,10.2320/matertrans.47.1058,9252,Mg2Si,n-type,negative,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.47.1058__sample_9253,10.2320/matertrans.47.1058,9253,Mg2Si0.8Sn0.2,mixed,mixed,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.47.1058__sample_9254,10.2320/matertrans.47.1058,9254,Mg2Si0.6Sn0.4,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.47.1058__sample_9255,10.2320/matertrans.47.1058,9255,Mg2Si0.4Sn0.6,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.47.1058__sample_9256,10.2320/matertrans.47.1058,9256,Mg2Si0.2Sn0.8,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.e-m2009807__sample_6364,10.2320/matertrans.e-m2009807,6364,Bi0.5Sb1.5Te3.0,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2009807__sample_6365,10.2320/matertrans.e-m2009807,6365,Bi0.5Sb1.5Te3.0,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2013821__sample_25765,10.2320/matertrans.e-m2013821,25765,Sr3Fe2O7,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2013821__sample_25767,10.2320/matertrans.e-m2013821,25767,Sr3Fe2O7,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2013821__sample_25769,10.2320/matertrans.e-m2013821,25769,Sr2.9Sm0.1Fe2O7,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2013821__sample_25770,10.2320/matertrans.e-m2013821,25770,Sr2.85Sm0.15Fe2O7,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2013821__sample_25771,10.2320/matertrans.e-m2013821,25771,Sr2.85Sm0.15Fe2O7,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2013821__sample_25772,10.2320/matertrans.e-m2013821,25772,Sr2.85Sm0.15Fe2O7,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2014825__sample_33231,10.2320/matertrans.e-m2014825,33231,Al66Ga4Pd21Re9,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2014825__sample_33232,10.2320/matertrans.e-m2014825,33232,Al66Ga4Pd21Re9,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-m2015804__sample_7488,10.2320/matertrans.e-m2015804,7488,Cu4SnS4,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.e-mra2007836__sample_28007,10.2320/matertrans.e-mra2007836,28007,Sr0.95La0.05TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-mra2007836__sample_28008,10.2320/matertrans.e-mra2007836,28008,Sr0.95Sm0.05TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-mra2007836__sample_28009,10.2320/matertrans.e-mra2007836,28009,Sr0.95Gd0.05TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-mra2007836__sample_28010,10.2320/matertrans.e-mra2007836,28010,Sr0.95Dy0.05TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-mra2007836__sample_28011,10.2320/matertrans.e-mra2007836,28011,Sr0.95Y0.05TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-mra2008846__sample_1123,10.2320/matertrans.e-mra2008846,1123,Ba8Zn6Ga4Ge36,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.e-mra2008846__sample_1124,10.2320/matertrans.e-mra2008846,1124,Ba8Zn8Ge38,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009199__sample_17041,10.2320/matertrans.m2009199,17041,Zn4Sb3,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.m2009199__sample_17042,10.2320/matertrans.m2009199,17042,Zn4Sb3,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.m2009199__sample_17043,10.2320/matertrans.m2009199,17043,Zn4Sb3,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.m2009201__sample_17039,10.2320/matertrans.m2009201,17039,ZnSb,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009201__sample_17040,10.2320/matertrans.m2009201,17040,ZnSb0.9793Te0.0206,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28027,10.2320/matertrans.m2009225,28027,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28028,10.2320/matertrans.m2009225,28028,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28032,10.2320/matertrans.m2009225,28032,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28034,10.2320/matertrans.m2009225,28034,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28035,10.2320/matertrans.m2009225,28035,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28037,10.2320/matertrans.m2009225,28037,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2009225__sample_28038,10.2320/matertrans.m2009225,28038,Sr0.92La0.08TiO3,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.m2016031__sample_8855,10.2320/matertrans.m2016031,8855,Bi2Te2.67(Se0.33)1.06,n-type,negative,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.m2016031__sample_8858,10.2320/matertrans.m2016031,8858,Bi2Te2.83Se0.33,n-type,negative,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.m2016031__sample_8860,10.2320/matertrans.m2016031,8860,Bi2Te2.83Se0.35,n-type,negative,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.mc200908__sample_9263,10.2320/matertrans.mc200908,9263,Bi2.5(Mg2Si0.8Sn0.2)97.5,n-type,negative,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.me201101__sample_8872,10.2320/matertrans.me201101,8872,Bi0.5Sb1.5Te3.0,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.me201101__sample_8873,10.2320/matertrans.me201101,8873,Bi0.5Sb1.5Te3.0,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.me201101__sample_8874,10.2320/matertrans.me201101,8874,Bi0.5Sb1.5Te3.0,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.me201101__sample_8875,10.2320/matertrans.me201101,8875,Bi0.5Sb1.5Te3.0,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mf201703__sample_41728,10.2320/matertrans.mf201703,41728,Bi0.3Sb1.7Te3.0,p-type,positive,1,1,0,0,1,True,False,False,1,ok,thermal_conductivity
10.2320_matertrans.mh200901__sample_8882,10.2320/matertrans.mh200901,8882,Bi0.5Sb1.5Te3,p-type,positive,1,1,0,0,1,True,False,False,1,needs_check,thermal_conductivity
10.2320_matertrans.mh200901__sample_8883,10.2320/matertrans.mh200901,8883,Bi0.5Sb1.5Te3.1,p-type,positive,1,1,0,0,1,True,False,False,1,needs_check,thermal_conductivity
10.2320_matertrans.mh200901__sample_8884,10.2320/matertrans.mh200901,8884,Bi0.5Sb1.5Te3.2,p-type,positive,1,1,0,0,1,True,False,False,1,needs_check,thermal_conductivity
10.2320_matertrans.mh200901__sample_8885,10.2320/matertrans.mh200901,8885,Bi0.5Sb1.5Te3.3,p-type,positive,1,1,0,0,1,True,False,False,1,needs_check,thermal_conductivity
10.2320_matertrans.mh200901__sample_8886,10.2320/matertrans.mh200901,8886,Bi0.5Sb1.5Te3.4,p-type,positive,1,1,0,0,1,True,False,False,1,needs_check,thermal_conductivity
10.2320_matertrans.mra2007055__sample_25913,10.2320/matertrans.mra2007055,25913,CaRuO3,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.mra2007055__sample_25914,10.2320/matertrans.mra2007055,25914,CaRuO3,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.mra2007055__sample_25917,10.2320/matertrans.mra2007055,25917,CaRuO3,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.mra2007055__sample_25918,10.2320/matertrans.mra2007055,25918,CaRuO3,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
10.2320_matertrans.mra2007232__sample_19786,10.2320/matertrans.mra2007232,19786,B0.02SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19787,10.2320/matertrans.mra2007232,19787,B0.015SiC,p-type,positive,2,2,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19788,10.2320/matertrans.mra2007232,19788,B0.05SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19789,10.2320/matertrans.mra2007232,19789,B0.14SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19790,10.2320/matertrans.mra2007232,19790,SiC,p-type,positive,2,2,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19791,10.2320/matertrans.mra2007232,19791,Al0.015SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19792,10.2320/matertrans.mra2007232,19792,Al0.04SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19793,10.2320/matertrans.mra2007232,19793,Al0.07SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19794,10.2320/matertrans.mra2007232,19794,Al0.015B0.02SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19795,10.2320/matertrans.mra2007232,19795,Al0.03B0.04SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19796,10.2320/matertrans.mra2007232,19796,Al0.05B0.11SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19797,10.2320/matertrans.mra2007232,19797,Al0.06B0.08SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mra2007232__sample_19798,10.2320/matertrans.mra2007232,19798,Al0.07B0.14SiC,p-type,positive,1,1,0,0,0,True,False,False,1,not_applicable,thermal_conductivity | zt
10.2320_matertrans.mt-m2020197__sample_83363,10.2320/matertrans.mt-m2020197,83363,Fe2VAl0.9Si0.1,p-type,positive,1,1,0,1,0,True,False,False,1,not_applicable,zt
