sample_key,candidate_score_step24,candidate_tier_step24,candidate_reason_step24,candidate_caution_step24,DOI,paper_title,sample_id,composition,material_system,n_or_p,n_or_p_final_step17,n_or_p_basis,n_or_p_step6,n_or_p_basis_step6,n_or_p_confidence_step6,zt_obs_max_step24,zt_pred_ML_max_step24,zt_pred_fitting_max_step24,zt_calc_from_obs_max_step24,zt_obs_max_step21,zt_pred_ML_max_step21,zt_pred_fitting_max_step21,zt_calc_from_obs_max_step21,zt_obs_max_step22,zt_pred_ML_max_step22,zt_pred_fitting_max_step22,zt_calc_from_obs_max_step22,sigma_obs_max_step24,sigma_obs_median_step24,sigma_pred_ML_max_step24,sigma_pred_ML_median_step24,kappa_obs_min_step24,kappa_obs_median_step24,seebeck_abs_max_step24,seebeck_abs_median_step24,zt_obs_max_from_rows_step24,zt_pred_ML_max_from_rows_step24,zt_calc_from_obs_max_from_rows_step24,temperature_min_step24,temperature_max_step24,temperature_span_step24,n_temperature_rows_step24,is_high_zt_observed_step24,is_high_zt_ml_predicted_step24,is_high_zt_fitting_predicted_step24,is_low_kappa_step24,is_high_sigma_obs_step24,is_high_sigma_ml_step24,is_low_kappa_high_sigma_step24,elements_detected_step24,contains_carbon_element_step24,rare_metal_elements_step24,rare_metal_flag_step24,toxicity_attention_elements_step24,toxicity_attention_flag_step24,is_low_rare_metal_attention_step24,is_low_toxicity_attention_step24,is_nanocarbon_candidate_step24,is_ml_supported_candidate_step24,is_fitting_supported_candidate_step24,is_balanced_recommended_candidate_step24,nanocarbon_keyword_detected_step9,nanocarbon_type_auto_step9,rare_metal_flag_auto_step9,toxicity_flag_auto_step9,additive_final_step17,additive_source_step17,additive_confidence_final_step17,structure_final_step17,structure_source_step17,structure_confidence_final_step17,sintering_method_final_step17,sintering_condition_final_step17,sintering_checked_final_step17,sintering_source_step17,sintering_confidence_final_step17,paper_checked_step17,manual_review_status_step17,comparison_category_step22,primary_error_source_hypothesis_step23,secondary_error_source_hypothesis_step23,error_pattern_step23,error_cause_note_step23,sigma_fitting_log_rmse_step22,sigma_ML_log_rmse_step22,sigma_log_rmse_gap_ML_minus_fitting_step22,pf_fitting_mape_step22,pf_ML_mape_step22,pf_mape_gap_ML_minus_fitting_step22,zt_obs_fitting_mape_step22,zt_obs_ML_mape_step22,zt_obs_mape_gap_ML_minus_fitting_step22,missing_additive_info_step23,missing_structure_info_step23,missing_sintering_info_step23,manual_annotation_needed_step23,step23_review_priority_score,step23_review_priority_tier,step23_review_reason,in_manual_review_priority_step24,in_sintering_check_priority_step24,in_high_zt_error_step24,needs_manual_review_step24,needs_sintering_check_step24,sintering_method,sintering_checked,record_checked,evaluation_scope_step21,downstream_evaluation_note_step21,doi_url
10.1016_j.mattod.2017.11.005__sample_41017,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.mattod.2017.11.005,,41017,Sn0.97Na0.03Se,unknown,p,p,,,,,1.6136,1.201481919258241,2.775212406514114,2.6307108169958737,1.6136,0.7060305565455347,2.775212406514114,2.6307108169958737,1.6136,1.201481919258241,2.775212406514114,2.6307108169958737,108571.1,26035.754999999997,12234.440228296133,8136.337292943796,0.7852825,0.7852825,0.0004314864,0.0003818225,1.6136,0.7060305565455347,2.6307108169958737,319.517,923.978,604.461,24,True,True,True,True,True,True,True,Na;Se;Sn,False,Se,True,Se,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_better_than_fitting,not_evaluable,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect; tau_eff_ML_prediction_error,not_evaluable,candidate hypothesis only; no causal mechanism proven,0.399179180494112,0.9274698045001764,0.5282906240060644,0.2087887959009014,0.6374556225216302,0.4286668266207287,0.7198887001202989,0.2554028760174509,-0.464485824102848,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mattod.2017.11.005
10.1016_j.jallcom.2019.153284__sample_34307,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.jallcom.2019.153284,,34307,Bi0.5Sb1.5Te3,unknown,p,p,,,,,1.298439,2.7478160365610784,1.3489220943440898,1.2912375586862326,1.298439,2.2639373380950385,1.3489220943440898,1.2912375586862326,1.298439,2.7478160365610784,1.3489220943440898,1.2912375586862326,35652.81,26097.504999999997,61411.93138138079,45243.430138732394,0.7920166,0.8962739,0.0003341603,0.00032144265,1.298439,2.2639373380950385,1.2912375586862326,299.751,480.098,180.34700000000004,10,True,True,True,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.0440735698791723,0.7128643540501797,0.6687907841710073,0.0398267333551756,1.0390177098926014,0.9991909765374258,0.0350606886318085,1.0391444665341685,1.00408377790236,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.jallcom.2019.153284
10.1038_s41467-018-04958-3__sample_22957,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1038/s41467-018-04958-3,,22957,ZrCoBi0.80Sn0.20,,p,,,,,,1.277188,1.0131544990868846,1.547118600615415,1.279268309234295,1.277188,1.0131544990868846,1.547118600615415,1.279268309234295,,,,,166756.0,104021.45999999999,122959.08532531113,65966.87384155617,2.797292,2.9986420000000003,0.0002180498,0.0001960221,1.277188,1.0131544990868846,1.279268309234295,301.577,974.775,673.198,8,True,True,True,False,True,True,False,Bi;Co;Sn;Zr,False,Bi,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1038/s41467-018-04958-3
10.1016_j.cej.2020.124763__sample_28286,115,A,ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; low kappa and high sigma; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.cej.2020.124763,,28286,Ag2S1.1,,n,,,,,,0.2713387,2.2383655562478246,2.182201272839049,0.2108036662176584,0.2713387,2.2383655562478246,2.182201272839049,0.2108036662176584,,,,,37115.65,35174.57,4916.241565152478,4191.583090168025,0.5012481,0.8736460500000001,0.0009102179,0.0003856044,0.2713387,2.2383655562478246,0.2108036662176584,357.455,543.38,185.925,7,False,True,True,True,True,False,True,Ag;S,False,Ag,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.cej.2020.124763
10.1039_c6ra06688g__sample_9089,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1039/c6ra06688g,,9089,Bi0.4Sb1.6Te3,unknown,p,p,,,,,1.084438,1.961895484688396,1.069484610743421,1.0828247393825434,1.084438,1.6164140474210351,1.069484610743421,1.0828247393825434,1.084438,1.961895484688396,1.069484610743421,1.0828247393825434,44238.98,29672.83,61411.93138138079,45243.430138732394,0.7841004,0.8158996000000001,0.0002718605,0.0002624128,1.084438,1.6164140474210351,1.0828247393825434,294.168,469.505,175.337,8,True,True,True,True,True,True,True,Bi;Sb;Te,False,Bi;Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,missing_additive_or_structure_annotation,possible_sintering_or_microstructure_effect,both_poor,candidate hypothesis only; no causal mechanism proven,0.0676559104891893,0.6104946746114984,0.5428387641223091,0.062429345818414,0.8386299293680742,0.7762005835496603,0.0641681057916792,0.837342422306607,0.7731743165149279,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c6ra06688g
10.1063_1.3027060__sample_21197,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1063/1.3027060,,21197,Si80Ge20P2,,n,,,,,,1.283957,1.3418711928266034,1.4276390268475028,1.276968767597569,1.283957,1.3418711928266034,1.4276390268475028,1.276968767597569,,,,,75760.44,48662.555,80736.26840958,50640.15904985208,2.475732,2.577337,0.00026666,0.000239192,1.283957,1.3418711928266034,1.276968767597569,314.879,1172.661,857.782,12,True,True,True,False,True,True,False,Ge;P;Si,False,Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3027060
10.1016_j.mtphys.2018.05.001__sample_44015,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.mtphys.2018.05.001,,44015,Ag9GaSe5.23Te0.75,unknown,n,n,,,,,1.367921,4.724297663585607,1.9987640443084704,1.3325676409126268,1.367921,3.0657923099370024,1.9987640443084704,1.3325676409126268,1.367921,4.724297663585607,1.9987640443084704,1.3325676409126268,25221.59,14222.625,30329.970812425,22535.197750245155,0.3001536,0.3695171,0.0002274617,0.00019575295,1.367921,3.0657923099370024,1.3325676409126268,300.032,847.205,547.173,12,True,True,True,True,True,True,True,Ag;Ga;Se;Te,False,Ag;Ga;Se;Te,True,Se;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.2246801206941852,0.8890488249234724,0.6643687042292871,0.2029789098909279,1.4263046177791503,1.2233257078882225,0.2036357221360043,1.2646023455040274,1.060966623368023,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2018.05.001
10.1063_1.3027060__sample_21198,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1063/1.3027060,,21198,Si80Ge20P2,,n,,,,,,1.258824,1.1894208755640334,1.4919692740608477,1.2692528923311417,1.258824,1.1894208755640334,1.4919692740608477,1.2692528923311417,,,,,99995.45,54723.465,80736.26840958,50454.84269269003,2.55848,2.657895,0.0002606123,0.0002386676,1.258824,1.1894208755640334,1.2692528923311417,315.792,1171.677,855.885,12,True,True,True,False,True,True,False,Ge;P;Si,False,Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.3027060
10.1021_acsaem.7b00128__sample_45662,115,A,observed ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1021/acsaem.7b00128,,45662,Mg2Si0.4Sn0.6,,n,,,,,,1.287716,0.9311556286999948,1.5330259241566424,1.3034930711275017,1.287716,0.9311556286999948,1.5330259241566424,1.3034930711275017,,,,,174403.7,123557.0,95272.8755180844,72567.81696586592,2.299674,2.3288485000000003,0.0002134927,0.0001630077,1.287716,0.9311556286999948,1.3034930711275017,342.888,725.081,382.19300000000004,21,True,False,True,False,True,True,False,Mg;Si;Sn,False,,False,,False,True,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1021/acsaem.7b00128
10.1016_j.mtphys.2021.100497__sample_45595,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1016/j.mtphys.2021.100497,,45595,Ge0.76Pb0.1Sb0.1Te,unknown,p,p,,,,,1.825997,5.2237291920260445,1.5673773857808042,1.899375762912152,1.825997,3.032740748595445,1.5673773857808042,1.899375762912152,1.825997,5.2237291920260445,1.5673773857808042,1.899375762912152,32604.57,19709.23,58798.1630175344,37245.545075545335,0.72879,0.8122392,0.0003383293,0.00029601425,1.825997,3.032740748595445,1.899375762912152,302.198,772.123,469.92500000000007,11,True,True,True,True,True,True,True,Ge;Pb;Sb;Te,False,Ge;Sb;Te,True,Pb;Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.460112771076639,1.2887423878859163,0.8286296168092773,0.4632109307097948,2.595829849386246,2.132618918676452,0.4687341640443389,2.68550475750219,2.216770593457852,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.mtphys.2021.100497
10.1016_j.scriptamat.2015.03.007__sample_9408,115,A,observed ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; rare metal attention elements not detected; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; structure unknown; additive unknown; sintering unknown,10.1016/j.scriptamat.2015.03.007,,9408,Mg2.05Si0.43Sn0.52,,n,,,,,,1.113924,0.601731213105314,1.0956893779088612,1.1749930742930657,1.113924,0.601731213105314,1.0956893779088612,1.1749930742930657,,,,,206458.0,143358.0,109097.25064155714,71935.9840242082,2.125972,2.185547,0.000191894,0.00017079675,1.113924,0.601731213105314,1.1749930742930657,302.174,783.704,481.53,6,True,False,True,False,True,True,False,Mg;Si;Sn,False,,False,,False,True,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.scriptamat.2015.03.007
10.1063_1.4887504__sample_24346,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1063/1.4887504,,24346,"Sb2Te3/poly(3,4-ethylenedioxythiophene)",unknown,p,p,,,,,1.147905,4.458165804807266,1.2316903728898227,1.2662466909070835,1.147905,4.270112992042893,1.2316903728898227,1.2662466909070835,1.147905,4.458165804807266,1.2316903728898227,1.2662466909070835,13107.36,12827.855,59229.70788629244,43189.0519134588,0.1414579,0.1598876,0.0001751599,0.0001526602,1.147905,4.270112992042893,1.2662466909070835,301.698,521.244,219.54600000000005,10,True,True,True,True,True,True,True,Sb;Te,False,Sb;Te,True,Sb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_much_worse,tau_eff_ML_prediction_error,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.1155856228405885,1.2915324764425975,1.175946853602009,0.0963878001266964,2.73547874126498,2.6390909411382832,0.1042207086922332,2.9670245132636,2.862803804571367,True,True,True,True,120.0,A,ML much worse than fitting; observed high ZT; missing additive info and ML bad; missing structure info and ML bad; missing sintering info for high-ZT/error sample; manual review not checked,True,True,True,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.4887504
10.1073_pnas.1424388112__sample_25020,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1073/pnas.1424388112,,25020,Mg2Sn0.75Ge0.25,,n,,,,,,1.251576,1.225520465917862,1.693226359233816,1.4084214705717566,1.251576,1.225520465917862,1.693226359233816,1.4084214705717566,,,,,227123.6,155479.8,162956.26355120898,107881.53639456746,2.725102,2.961515,0.0002185461,0.0001885518,1.251576,1.225520465917862,1.4084214705717566,301.009,722.333,421.32399999999996,10,True,True,True,False,True,True,False,Ge;Mg;Sn,False,Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1073/pnas.1424388112
10.1002_aenm.201601450__sample_3187,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; toxicity attention element detected; rare metal attention element detected; structure unknown; additive unknown; sintering unknown; ML much worse than fitting,10.1002/aenm.201601450,,3187,PbTeNa0.02(SrTe)0.04,unknown,p,p,,,,,1.823886,1.1495399890393785,3.0491196262768496,2.041020150709405,1.823886,2.2628984861375425,3.0491196262768496,2.041020150709405,1.823886,1.1495399890393785,3.0491196262768496,2.041020150709405,215958.0,60860.4,96058.7303378938,53638.1016696593,0.9778851,1.2041715,0.0002363996,0.0002174452,1.823886,2.2628984861375425,2.041020150709405,298.338,926.593,628.2549999999999,13,True,True,True,True,True,True,True,Na;Pb;Sr;Te,False,Te,True,Pb;Te,True,False,False,False,True,True,True,False,,True,True,,,,,,,,,no,,,no,unknown,ML_moderately_worse,insufficient_material_features,missing_additive_or_structure_annotation; possible_sintering_or_microstructure_effect,fitting_good_ML_bad,candidate hypothesis only; no causal mechanism proven,0.2988930403308747,1.0202547898733398,0.7213617495424651,0.340729353040147,0.4945354086745439,0.1538060556343968,0.1579948296722586,0.5634276358535236,0.405432806181265,True,True,True,True,60.0,B,observed high ZT; missing sintering info for high-ZT/error sample; manual review not checked,False,False,True,True,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1002/aenm.201601450
10.1016_j.actamat.2014.04.060__sample_5416,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.actamat.2014.04.060,,5416,Mg2Si0.515Sn0.4Ge0.05Bi0.035,,n,,,,,,1.060878,1.2009032146430507,1.354197334751543,1.0629948365847322,1.060878,1.2009032146430507,1.354197334751543,1.0629948365847322,,,,,169691.5,121284.15,155840.98080839342,97456.63507895813,2.442822,2.7858935000000002,0.0002041726,0.00014694734999999998,1.060878,1.2009032146430507,1.0629948365847322,303.849,825.154,521.3050000000001,12,True,True,True,False,True,True,False,Bi;Ge;Mg;Si;Sn,False,Bi;Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.actamat.2014.04.060
10.1039_c4cp00641k__sample_9326,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1039/c4cp00641k,,9326,Mg2(Si0.3Sn0.7)0.99Bi0.01,,n,,,,,,1.21759,1.035015326159371,1.402054046115388,1.2140110521026433,1.21759,1.035015326159371,1.402054046115388,1.2140110521026433,,,,,168000.0,97637.655,102875.24784049272,73616.78656832161,2.210207,2.210207,0.0002333333,0.0002096296,1.21759,1.035015326159371,1.2140110521026433,300.0,797.63,497.63,26,True,True,True,False,True,True,False,Bi;Mg;Si;Sn,False,Bi,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1039/c4cp00641k
10.1063_1.4901178__sample_9521,115,A,observed ZT >= threshold; low thermal conductivity; high observed electrical conductivity; high ML predicted electrical conductivity; low kappa and high sigma; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1063/1.4901178,,9521,Mg2.08Si0.395Sn0.6Bi0.005,,n,n,"estimated from Seebeck sign: positive=0, negative=11, zero=0, positive_ratio=0.000, negative_ratio=1.000",n,"estimated from Seebeck sign: positive=0, negative=11, zero=0, positive_ratio=0.000, negative_ratio=1.000",high,1.123196,0.884909700424435,0.7460838624840305,0.8092641957634719,1.123196,0.884909700424435,0.7460838624840305,0.8092641957634719,,,,,88695.58,58600.34,102875.24784049272,64606.90849836084,1.919635,2.01113,0.0002707363,0.00025752785,1.123196,0.884909700424435,0.8092641957634719,296.213,764.274,468.061,11,True,False,False,True,True,True,True,Bi;Mg;Si;Sn,False,Bi,True,,False,False,True,False,True,True,True,False,,True,False,,auto_step9,,,auto_step9,,,,no,,,no,,,,,,,,,,,,,,,,,,,,,,,False,False,False,True,True,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1063/1.4901178
10.1007_s11664-014-3235-x__sample_9915,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1007/s11664-014-3235-x,,9915,Mg2Si0.48Sn0.4Ge0.10Bi0.02,,n,,,,,,1.039024,1.0568889502610237,1.0510780882187594,0.9110850384482708,1.039024,1.0568889502610237,1.0510780882187594,0.9110850384482708,,,,,160212.8,102127.7,155840.98080839342,97043.23631854547,2.337361,2.525416,0.0002051777,0.0001544822,1.039024,1.0568889502610237,0.9110850384482708,306.157,827.373,521.2160000000001,13,True,True,True,False,True,True,False,Bi;Ge;Mg;Si;Sn,False,Bi;Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1007/s11664-014-3235-x
10.1016_j.actamat.2014.04.060__sample_5415,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.actamat.2014.04.060,,5415,Mg2Si0.52Sn0.4Ge0.05Bi0.03,,n,,,,,,1.057542,1.0878037361826935,1.2874200062014394,1.0634484407223102,1.057542,1.0878037361826935,1.2874200062014394,1.0634484407223102,,,,,174684.9,127066.04999999999,155840.98080839342,97456.63507895813,2.412334,2.831625,0.0001936523,0.0001462937,1.057542,1.0878037361826935,1.0634484407223102,311.483,820.489,509.00600000000003,12,True,True,True,False,True,True,False,Bi;Ge;Mg;Si;Sn,False,Bi;Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.actamat.2014.04.060
10.1016_j.actamat.2014.04.060__sample_5414,115,A,observed ZT >= threshold; ML predicted ZT >= threshold; fitting predicted ZT >= threshold; high observed electrical conductivity; high ML predicted electrical conductivity; toxicity attention elements not detected; balanced recommended candidate,downstream ML prediction is not unbiased evaluation; rare metal attention element detected; structure unknown; additive unknown; sintering unknown,10.1016/j.actamat.2014.04.060,,5414,Mg2Si0.525Sn0.4Ge0.05Bi0.025,,n,,,,,,1.188888,1.6869417473329238,1.8090355822301791,1.1956480359911887,1.188888,1.6869417473329238,1.8090355822301791,1.1956480359911887,,,,,175295.7,117871.2,155840.98080839342,97456.63507895813,2.181664,2.5352005,0.0002291772,0.00015879244999999998,1.188888,1.6869417473329238,1.1956480359911887,303.393,821.628,518.2350000000001,12,True,True,True,False,True,True,False,Bi;Ge;Mg;Si;Sn,False,Bi;Ge,True,,False,False,True,False,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,False,False,unknown,no,no,downstream_all_samples,not_unbiased_evaluation,https://doi.org/10.1016/j.actamat.2014.04.060
