sample_key,DOI,paper_title,sample_id,composition,temperature_K,n_or_p,sigma_obs_raw,sigma_unit_raw,rho_obs_raw,rho_unit_raw,seebeck_obs_raw,seebeck_unit_raw,kappa_obs_raw,kappa_unit_raw,zt_obs_raw,zt_unit_raw,sigma_obs_S_per_m_step11,seebeck_obs_V_per_K_step11,kappa_obs_W_per_mK_step11,zt_obs_dimensionless_step11,row_quality_step11,row_quality_note_step11,zt_consistency_status_step11,problem_reason_step11
10.1134_s0020168506020014__sample_6823,10.1134/s0020168506020014,,6823,Bi2Te2.85Se0.15,323.544,n,170940.2,ohm^(-1)*m^(-1),,,-0.000181736,V*K^(-1),,,0.002972527,K^(-1),170940.2,-0.000181736,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6823,10.1134/s0020168506020014,,6823,Bi2Te2.85Se0.15,360.815,n,153846.2,ohm^(-1)*m^(-1),,,-0.000189346,V*K^(-1),,,0.003020147,K^(-1),153846.2,-0.000189346,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6824,10.1134/s0020168506020014,,6824,Bi1.998Sn0.002Te2.85Se0.15,82.945,n,918192.9,ohm^(-1)*m^(-1),,,-5.008881e-05,V*K^(-1),,,0.0005659341,K^(-1),918192.9,-5.008881e-05,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6824,10.1134/s0020168506020014,,6824,Bi1.998Sn0.002Te2.85Se0.15,300.582,n,205128.2,ohm^(-1)*m^(-1),,,-0.0001606968,V*K^(-1),,,0.002701465,K^(-1),205128.2,-0.0001606968,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6824,10.1134/s0020168506020014,,6824,Bi1.998Sn0.002Te2.85Se0.15,340.849,n,173382.2,ohm^(-1)*m^(-1),,,-0.0001729085,V*K^(-1),,,0.002752747,K^(-1),173382.2,-0.0001729085,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6824,10.1134/s0020168506020014,,6824,Bi1.998Sn0.002Te2.85Se0.15,372.463,n,153846.2,ohm^(-1)*m^(-1),,,-0.0001806115,V*K^(-1),,,0.002708791,K^(-1),153846.2,-0.0001806115,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6824,10.1134/s0020168506020014,,6824,Bi1.998Sn0.002Te2.85Se0.15,402.413,n,139194.1,ohm^(-1)*m^(-1),,,-0.0001816906,V*K^(-1),,,0.002686813,K^(-1),139194.1,-0.0001816906,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6825,10.1134/s0020168506020014,,6825,Bi1.996Sn0.004Te2.85Se0.15,82.945,n,1067155.0,ohm^(-1)*m^(-1),,,-5.300216e-05,V*K^(-1),,,0.0006904762,K^(-1),1067155.0,-5.300216e-05,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6825,10.1134/s0020168506020014,,6825,Bi1.996Sn0.004Te2.85Se0.15,297.587,n,231990.2,ohm^(-1)*m^(-1),,,-0.0001622837,V*K^(-1),,,0.002992674,K^(-1),231990.2,-0.0001622837,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6825,10.1134/s0020168506020014,,6825,Bi1.996Sn0.004Te2.85Se0.15,340.849,n,210012.2,ohm^(-1)*m^(-1),,,-0.0001739675,V*K^(-1),,,0.003269231,K^(-1),210012.2,-0.0001739675,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6825,10.1134/s0020168506020014,,6825,Bi1.996Sn0.004Te2.85Se0.15,372.13,n,183150.2,ohm^(-1)*m^(-1),,,-0.0001835249,V*K^(-1),,,0.003379121,K^(-1),183150.2,-0.0001835249,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506020014__sample_6825,10.1134/s0020168506020014,,6825,Bi1.996Sn0.004Te2.85Se0.15,402.08,n,163614.2,ohm^(-1)*m^(-1),,,-0.0001880477,V*K^(-1),,,0.0030366300000000002,K^(-1),163614.2,-0.0001880477,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168506070041__sample_6881,10.1134/s0020168506070041,,6881,(Bi0.5Sb1.5Te3)0.96(Bi2Se3)0.04,199.643,p,167830.3,ohm^(-1)*m^(-1),,,0.0001621127,V*K^(-1),1.632323,W*m^(-1)*K^(-1),0.002484025,K^(-1),167830.3,0.0001621127,1.632323,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168506070041__sample_6881,10.1134/s0020168506070041,,6881,(Bi0.5Sb1.5Te3)0.96(Bi2Se3)0.04,259.286,p,102095.0,ohm^(-1)*m^(-1),,,0.0002060563,V*K^(-1),1.395286,W*m^(-1)*K^(-1),0.002903334,K^(-1),102095.0,0.0002060563,1.395286,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168506070041__sample_6881,10.1134/s0020168506070041,,6881,(Bi0.5Sb1.5Te3)0.96(Bi2Se3)0.04,299.643,p,78286.1,ohm^(-1)*m^(-1),,,0.0002274648,V*K^(-1),1.306397,W*m^(-1)*K^(-1),0.002685073,K^(-1),78286.1,0.0002274648,1.306397,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,98.124,p,613553.8,ohm^(-1)*m^(-1),,,,,,,0.000625503,K^(-1),613553.8,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,146.78,p,415334.3,ohm^(-1)*m^(-1),,,,,,,0.00130992,K^(-1),415334.3,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,165.094,p,358648.3,ohm^(-1)*m^(-1),,,9.852941e-05,V*K^(-1),,,0.0015695,K^(-1),358648.3,9.852941e-05,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,172.788,p,351498.9,ohm^(-1)*m^(-1),,,9.558824e-05,V*K^(-1),,,0.00153377,K^(-1),351498.9,9.558824e-05,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,185.02,p,319590.3,ohm^(-1)*m^(-1),,,0.0001014706,V*K^(-1),1997.33,W*m^(-1)*K^(-1),0.00159249,K^(-1),319590.3,0.0001014706,1997.33,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,188.109,p,319554.0,ohm^(-1)*m^(-1),,,,,,,0.0016988,K^(-1),319554.0,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,198.81,p,291192.8,ohm^(-1)*m^(-1),,,,,,,0.00206529,K^(-1),291192.8,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27774,10.1134/s0020168508070030,,27774,Bi0.3Sb1.7Te3,304.837,p,152298.3,ohm^(-1)*m^(-1),,,0.0001661765,V*K^(-1),1494.65,W*m^(-1)*K^(-1),0.00286574,K^(-1),152298.3,0.0001661765,1494.65,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,102.634,p,581736.0,ohm^(-1)*m^(-1),,,6.764706e-05,V*K^(-1),,,0.00100397,K^(-1),581736.0,6.764706e-05,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,125.322,p,457939.7,ohm^(-1)*m^(-1),,,8.970588e-05,V*K^(-1),,,0.00155935,K^(-1),457939.7,8.970588e-05,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,143.5,p,365961.1,ohm^(-1)*m^(-1),,,,,,,0.00174793,K^(-1),365961.1,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,161.814,p,309275.1,ohm^(-1)*m^(-1),,,0.0001161765,V*K^(-1),1975.94,W*m^(-1)*K^(-1),0.00211405,K^(-1),309275.1,0.0001161765,1975.94,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,192.415,p,234797.4,ohm^(-1)*m^(-1),,,,,,,0.00258625,K^(-1),234797.4,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,239.989,p,156590.7,ohm^(-1)*m^(-1),,,,,,,0.00310499,K^(-1),156590.7,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,269.981,p,124473.1,ohm^(-1)*m^(-1),,,,,1419.79,W*m^(-1)*K^(-1),0.00330503,K^(-1),124473.1,,1419.79,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,300.772,p,99404.98,ohm^(-1)*m^(-1),,,0.0002102941,V*K^(-1),1302.14,W*m^(-1)*K^(-1),0.00326833,K^(-1),99404.98,0.0002102941,1302.14,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,303.089,p,99377.73,ohm^(-1)*m^(-1),,,,,,,0.00332744,K^(-1),99377.73,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,326.186,p,81458.94,ohm^(-1)*m^(-1),,,,,1248.66,W*m^(-1)*K^(-1),0.00308982,K^(-1),81458.94,,1248.66,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,349.323,p,74127.91,ohm^(-1)*m^(-1),,,0.0002235294,V*K^(-1),1237.97,W*m^(-1)*K^(-1),0.00304154,K^(-1),74127.91,0.0002235294,1237.97,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27775,10.1134/s0020168508070030,,27775,Bi0.6Sb1.4Te3,374.046,p,77366.46,ohm^(-1)*m^(-1),,,0.0002294118,V*K^(-1),1227.27,W*m^(-1)*K^(-1),0.00302877,K^(-1),77366.46,0.0002294118,1227.27,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27776,10.1134/s0020168508070030,,27776,Bi0.6Sb1.4Te3,105.319,p,76998.55,ohm^(-1)*m^(-1),,,0.0001882353,V*K^(-1),1398.4,W*m^(-1)*K^(-1),0.0017258,K^(-1),76998.55,0.0001882353,1398.4,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27776,10.1134/s0020168508070030,,27776,Bi0.6Sb1.4Te3,148.451,p,48255.81,ohm^(-1)*m^(-1),,,0.0002264706,V*K^(-1),,,0.00218554,K^(-1),48255.81,0.0002264706,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27776,10.1134/s0020168508070030,,27776,Bi0.6Sb1.4Te3,257.976,p,15202.58,ohm^(-1)*m^(-1),,,,,,,0.00193272,K^(-1),15202.58,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27776,10.1134/s0020168508070030,,27776,Bi0.6Sb1.4Te3,267.256,p,18622.82,ohm^(-1)*m^(-1),,,,,,,0.00189687,K^(-1),18622.82,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27776,10.1134/s0020168508070030,,27776,Bi0.6Sb1.4Te3,288.104,p,18377.54,ohm^(-1)*m^(-1),,,0.0003132353,V*K^(-1),906.417,W*m^(-1)*K^(-1),0.00188418,K^(-1),18377.54,0.0003132353,906.417,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27776,10.1134/s0020168508070030,,27776,Bi0.6Sb1.4Te3,310.483,p,14584.85,ohm^(-1)*m^(-1),,,0.000275,V*K^(-1),,,0.00140996,K^(-1),14584.85,0.000275,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27777,10.1134/s0020168508070030,,27777,Bi0.6Sb1.4Te3,136.937,p,66038.34,ohm^(-1)*m^(-1),,,,,,,0.0023517,K^(-1),66038.34,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27777,10.1134/s0020168508070030,,27777,Bi0.6Sb1.4Te3,156.214,p,58752.73,ohm^(-1)*m^(-1),,,0.0002044118,V*K^(-1),991.979,W*m^(-1)*K^(-1),0.00250475,K^(-1),58752.73,0.0002044118,991.979,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27777,10.1134/s0020168508070030,,27777,Bi0.6Sb1.4Te3,196.284,p,37104.83,ohm^(-1)*m^(-1),,,0.00025,V*K^(-1),885.027,W*m^(-1)*K^(-1),0.00287002,K^(-1),37104.83,0.00025,885.027,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168508070030__sample_27777,10.1134/s0020168508070030,,27777,Bi0.6Sb1.4Te3,234.852,p,26062.86,ohm^(-1)*m^(-1),,,0.0002808824,V*K^(-1),810.16,W*m^(-1)*K^(-1),0.00297504,K^(-1),26062.86,0.0002808824,810.16,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30395,10.1134/s0020168509020034,,30395,Bi2Te2.82Se0.18,82.419,n,447942.4,ohm^(-1)*m^(-1),,,-7.982509e-05,V*K^(-1),3.263798,W*m^(-1)*K^(-1),0.0008435261,K^(-1),447942.4,-7.982509e-05,3.263798,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30395,10.1134/s0020168509020034,,30395,Bi2Te2.82Se0.18,101.954,n,369752.3,ohm^(-1)*m^(-1),,,-9.214076e-05,V*K^(-1),2.930782,W*m^(-1)*K^(-1),0.00105427,K^(-1),369752.3,-9.214076e-05,2.930782,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30395,10.1134/s0020168509020034,,30395,Bi2Te2.82Se0.18,124.279,n,293746.2,ohm^(-1)*m^(-1),,,,,2.53305,W*m^(-1)*K^(-1),0.00137503,K^(-1),293746.2,,2.53305,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30395,10.1134/s0020168509020034,,30395,Bi2Te2.82Se0.18,141.581,n,256852.4,ohm^(-1)*m^(-1),,,-0.00012245,V*K^(-1),2.366404,W*m^(-1)*K^(-1),0.001613263,K^(-1),256852.4,-0.00012245,2.366404,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30395,10.1134/s0020168509020034,,30395,Bi2Te2.82Se0.18,162.233,n,215622.9,ohm^(-1)*m^(-1),,,,,2.213572,W*m^(-1)*K^(-1),0.001869853,K^(-1),215622.9,,2.213572,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30395,10.1134/s0020168509020034,,30395,Bi2Te2.82Se0.18,220.837,n,152791.7,ohm^(-1)*m^(-1),,,,,,,0.002547881,K^(-1),152791.7,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,101.954,n,124100.1,ohm^(-1)*m^(-1),,,-0.0001677049,V*K^(-1),1.794,W*m^(-1)*K^(-1),0.00180658,K^(-1),124100.1,-0.0001677049,1.794,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,108.093,n,113252.8,ohm^(-1)*m^(-1),,,-0.0001771288,V*K^(-1),1.719962,W*m^(-1)*K^(-1),0.001980792,K^(-1),113252.8,-0.0001771288,1.719962,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,132.093,n,85078.87,ohm^(-1)*m^(-1),,,,,1.54399,W*m^(-1)*K^(-1),0.002182253,K^(-1),85078.87,,1.54399,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,168.93,n,59125.38,ohm^(-1)*m^(-1),,,,,,,0.002603707,K^(-1),59125.38,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,217.488,n,46257.84,ohm^(-1)*m^(-1),,,,,1.172988,W*m^(-1)*K^(-1),0.002786446,K^(-1),46257.84,,1.172988,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,253.767,n,31171.89,ohm^(-1)*m^(-1),,,,,1.130846,W*m^(-1)*K^(-1),0.002501486,K^(-1),31171.89,,1.130846,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,257.954,n,33360.97,ohm^(-1)*m^(-1),,,,,1.140025,W*m^(-1)*K^(-1),0.002418834,K^(-1),33360.97,,1.140025,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,282.233,n,31275.03,ohm^(-1)*m^(-1),,,,,1.125765,W*m^(-1)*K^(-1),0.002207443,K^(-1),31275.03,,1.125765,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,290.046,n,23694.64,ohm^(-1)*m^(-1),,,-0.000300852,V*K^(-1),,,0.002133941,K^(-1),23694.64,-0.000300852,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,296.186,n,29151.67,ohm^(-1)*m^(-1),,,-0.000300084,V*K^(-1),1.116362,W*m^(-1)*K^(-1),0.002115517,K^(-1),29151.67,-0.000300084,1.116362,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30396,10.1134/s0020168509020034,,30396,Bi2Te2.82Se0.18,302.884,n,27002.02,ohm^(-1)*m^(-1),,,-0.0002945554,V*K^(-1),,,0.002000743,K^(-1),27002.02,-0.0002945554,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,99.163,n,67568.25,ohm^(-1)*m^(-1),,,-0.0001393513,V*K^(-1),1.373517,W*m^(-1)*K^(-1),0.0008799743,K^(-1),67568.25,-0.0001393513,1.373517,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,106.977,n,67596.56,ohm^(-1)*m^(-1),,,,,,,0.0009624185,K^(-1),67596.56,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,111.163,n,62176.95,ohm^(-1)*m^(-1),,,-0.000148502,V*K^(-1),1.322533,W*m^(-1)*K^(-1),0.00103578,K^(-1),62176.95,-0.000148502,1.322533,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,130.419,n,56811.93,ohm^(-1)*m^(-1),,,-0.0001612385,V*K^(-1),1.266735,W*m^(-1)*K^(-1),0.001173087,K^(-1),56811.93,-0.0001612385,1.266735,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,152.465,n,51457.03,ohm^(-1)*m^(-1),,,,,,,0.001264498,K^(-1),51457.03,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,180.093,n,54818.0,ohm^(-1)*m^(-1),,,,,1.145844,W*m^(-1)*K^(-1),0.001676923,K^(-1),54818.0,,1.145844,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,187.07,n,51582.41,ohm^(-1)*m^(-1),,,-0.0002018437,V*K^(-1),,,0.001713517,K^(-1),51582.41,-0.0002018437,,,fit_and_pf_eval,usable for tau fitting and PF evaluation,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,239.256,n,48510.62,ohm^(-1)*m^(-1),,,,,,,0.002015472,K^(-1),48510.62,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168509020034__sample_30397,10.1134/s0020168509020034,,30397,Bi2Te1.8Se1.2,310.14,n,35723.96,ohm^(-1)*m^(-1),,,,,,,0.002028125,K^(-1),35723.96,,,,fit_only,usable for tau fitting,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6892,10.1134/s0020168511050104,,6892,Bi0.6Sb1.4Te3,84.21,p,713944.0,ohm^(-1)*m^(-1),,,5.775401e-05,V*K^(-1),2.760135,W*m^(-1)*K^(-1),0.000807143,K^(-1),713944.0,5.775401e-05,2.760135,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6892,10.1134/s0020168511050104,,6892,Bi0.6Sb1.4Te3,100.915,p,571969.0,ohm^(-1)*m^(-1),,,6.898396e-05,V*K^(-1),2.570946,W*m^(-1)*K^(-1),0.000989415,K^(-1),571969.0,6.898396e-05,2.570946,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6892,10.1134/s0020168511050104,,6892,Bi0.6Sb1.4Te3,122.654,p,442638.0,ohm^(-1)*m^(-1),,,8.903743e-05,V*K^(-1),2.266892,W*m^(-1)*K^(-1),0.00153691,K^(-1),442638.0,8.903743e-05,2.266892,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6893,10.1134/s0020168511050104,,6893,Bi0.6Sb1.4Te3,86.275,p,194974.9,ohm^(-1)*m^(-1),,,0.0001131016,V*K^(-1),1.628378,W*m^(-1)*K^(-1),0.00156119,K^(-1),194974.9,0.0001131016,1.628378,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6893,10.1134/s0020168511050104,,6893,Bi0.6Sb1.4Te3,89.107,p,187939.7,ohm^(-1)*m^(-1),,,0.0001163102,V*K^(-1),1.601351,W*m^(-1)*K^(-1),0.00156119,K^(-1),187939.7,0.0001163102,1.601351,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6893,10.1134/s0020168511050104,,6893,Bi0.6Sb1.4Te3,93.464,p,174874.4,ohm^(-1)*m^(-1),,,0.0001235294,V*K^(-1),1.560811,W*m^(-1)*K^(-1),0.0017437,K^(-1),174874.4,0.0001235294,1.560811,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6893,10.1134/s0020168511050104,,6893,Bi0.6Sb1.4Te3,107.407,p,142713.6,ohm^(-1)*m^(-1),,,0.0001395722,V*K^(-1),1.459459,W*m^(-1)*K^(-1),0.00198693,K^(-1),142713.6,0.0001395722,1.459459,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6893,10.1134/s0020168511050104,,6893,Bi0.6Sb1.4Te3,164.488,p,76381.91,ohm^(-1)*m^(-1),,,0.0001949198,V*K^(-1),1.172297,W*m^(-1)*K^(-1),0.00268347,K^(-1),76381.91,0.0001949198,1.172297,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6893,10.1134/s0020168511050104,,6893,Bi0.6Sb1.4Te3,306.1,p,17085.43,ohm^(-1)*m^(-1),,,0.0002582888,V*K^(-1),0.9425676,W*m^(-1)*K^(-1),0.00214622,K^(-1),17085.43,0.0002582888,0.9425676,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6894,10.1134/s0020168511050104,,6894,Bi0.6Sb1.4Te3,103.661,p,62944.8,ohm^(-1)*m^(-1),,,0.0001748663,V*K^(-1),1.381757,W*m^(-1)*K^(-1),0.00169192,K^(-1),62944.8,0.0001748663,1.381757,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
10.1134_s0020168511050104__sample_6894,10.1134/s0020168511050104,,6894,Bi0.6Sb1.4Te3,108.696,p,58658.72,ohm^(-1)*m^(-1),,,0.000184492,V*K^(-1),1.347973,W*m^(-1)*K^(-1),0.00180891,K^(-1),58658.72,0.000184492,1.347973,,fit_and_zt_eval,usable for tau fitting and ZT calculation,not_available,conversion or usability problem
