sample_key,split_random_80_20_step18,split_random_70_15_15_step18,split_doi_group_80_20_step18,split_material_system_group_step18
10.1039_c4dt00430b__sample_31271,train,train,test,not_assigned
10.1039_c4dt00430b__sample_31272,train,test,test,not_assigned
10.1039_c4dt00430b__sample_31273,train,test,test,not_assigned
10.1039_c4dt00430b__sample_31274,test,train,test,not_assigned
10.1039_c4dt00430b__sample_31275,train,train,test,not_assigned
10.1039_c4dt01177e__sample_8308,test,train,test,not_assigned
10.1039_c4dt01303d__sample_15050,test,train,train,not_assigned
10.1039_c4dt01441c__sample_29217,train,test,train,not_assigned
10.1039_c4dt01441c__sample_29218,train,valid,train,not_assigned
10.1039_c4dt01441c__sample_29219,train,test,train,not_assigned
10.1039_c4dt01441c__sample_29220,train,train,train,not_assigned
10.1039_c4dt01441c__sample_29221,train,train,train,not_assigned
10.1039_c4dt01457j__sample_12999,train,train,test,not_assigned
10.1039_c4dt01457j__sample_13000,train,train,test,not_assigned
10.1039_c4dt01457j__sample_13001,train,train,test,not_assigned
10.1039_c4dt01457j__sample_13002,test,train,test,not_assigned
10.1039_c4dt01457j__sample_13004,train,train,test,not_assigned
10.1039_c4dt01457j__sample_13006,train,valid,test,not_assigned
10.1039_c4dt01734j__sample_8292,test,train,test,not_assigned
10.1039_c4dt01734j__sample_8293,train,train,test,not_assigned
10.1039_c4dt01734j__sample_8294,test,train,test,not_assigned
10.1039_c4dt01734j__sample_8295,train,train,test,not_assigned
10.1039_c4dt02206h__sample_6247,train,train,test,not_assigned
10.1039_c4dt02206h__sample_6248,train,train,test,not_assigned
10.1039_c4dt02206h__sample_6249,train,train,test,not_assigned
10.1039_c4dt02206h__sample_6250,test,train,test,not_assigned
10.1039_c4dt02206h__sample_6251,train,test,test,not_assigned
10.1039_c4dt02206h__sample_6252,train,train,test,not_assigned
10.1039_c4dt02206h__sample_6253,train,valid,test,not_assigned
10.1039_c4dt02206h__sample_6254,test,train,test,not_assigned
10.1039_c4dt02206h__sample_6255,train,test,test,not_assigned
10.1039_c4dt02206h__sample_6256,train,valid,test,not_assigned
10.1039_c4dt03059a__sample_26608,train,valid,train,not_assigned
10.1039_c4dt03059a__sample_26609,train,valid,train,not_assigned
10.1039_c4dt03059a__sample_26610,train,train,train,not_assigned
10.1039_c4dt03059a__sample_26611,test,test,train,not_assigned
10.1039_c4dt03425b__sample_27332,train,train,train,not_assigned
10.1039_c4dt03425b__sample_27336,test,train,train,not_assigned
10.1039_c4dt03425b__sample_27338,train,train,train,not_assigned
10.1039_c4dt03425b__sample_27339,test,train,train,not_assigned
10.1039_c4dt03432e__sample_13038,train,train,train,not_assigned
10.1039_c4dt03432e__sample_13039,train,train,train,not_assigned
10.1039_c4dt03432e__sample_13040,test,valid,train,not_assigned
10.1039_c4dt03773a__sample_6257,test,train,train,not_assigned
10.1039_c4dt03773a__sample_6258,test,train,train,not_assigned
10.1039_c4dt03773a__sample_6259,train,train,train,not_assigned
10.1039_c4ee01463d__sample_243,train,train,test,not_assigned
10.1039_c4ee01463d__sample_306,train,train,test,not_assigned
10.1039_c4ee01463d__sample_346,test,train,test,not_assigned
10.1039_c4ee01463d__sample_375,train,valid,test,not_assigned
10.1039_c4ee01463d__sample_407,train,train,test,not_assigned
10.1039_c4ee01463d__sample_411,train,train,test,not_assigned
10.1039_c4ee02180k__sample_12225,test,valid,train,not_assigned
10.1039_c4ee02180k__sample_12226,train,train,train,not_assigned
10.1039_c4ee02180k__sample_12227,train,train,train,not_assigned
10.1039_c4ee02428a__sample_6753,train,valid,train,not_assigned
10.1039_c4ee02428a__sample_6754,train,valid,train,not_assigned
10.1039_c4ee02428a__sample_6757,test,train,train,not_assigned
10.1039_c4ee02428a__sample_6758,train,train,train,not_assigned
10.1039_c4ee02428a__sample_6759,train,valid,train,not_assigned
10.1039_c4ee03042g__sample_10601,train,valid,test,not_assigned
10.1039_c4ee03042g__sample_10602,train,train,test,not_assigned
10.1039_c4ee03042g__sample_10603,train,test,test,not_assigned
10.1039_c4ee03042g__sample_10604,train,train,test,not_assigned
10.1039_c4ee03042g__sample_10605,train,train,test,not_assigned
10.1039_c4ee03042g__sample_10606,train,train,test,not_assigned
10.1039_c4ee03042g__sample_10607,train,valid,test,not_assigned
10.1039_c4mh00142g__sample_11877,train,train,train,not_assigned
10.1039_c4mh00142g__sample_11878,train,train,train,not_assigned
10.1039_c4mh00142g__sample_11879,train,train,train,not_assigned
10.1039_c4mh00142g__sample_11881,test,train,train,not_assigned
10.1039_c4mh00142g__sample_11882,train,valid,train,not_assigned
10.1039_c4mh00142g__sample_11883,train,train,train,not_assigned
10.1039_c4nr00191e__sample_42826,train,train,train,not_assigned
10.1039_c4nr00191e__sample_42827,test,train,train,not_assigned
10.1039_c4nr00191e__sample_42828,train,train,train,not_assigned
10.1039_c4nr00191e__sample_42829,train,train,train,not_assigned
10.1039_c4nr04470c__sample_29807,train,test,test,not_assigned
10.1039_c4nr04470c__sample_29808,train,train,test,not_assigned
10.1039_c4nr04470c__sample_29809,train,train,test,not_assigned
10.1039_c4nr04470c__sample_29810,train,valid,test,not_assigned
10.1039_c4ra02136c__sample_84106,train,train,train,not_assigned
10.1039_c4ra02136c__sample_84107,train,train,train,not_assigned
10.1039_c4ra02136c__sample_84108,train,train,train,not_assigned
10.1039_c4ra02136c__sample_84109,train,train,train,not_assigned
10.1039_c4ra02136c__sample_84110,train,train,train,not_assigned
10.1039_c4ra03054k__sample_14627,test,train,train,not_assigned
10.1039_c4ra03054k__sample_14628,train,train,train,not_assigned
10.1039_c4ra03054k__sample_14629,test,train,train,not_assigned
10.1039_c4ra03054k__sample_14630,test,train,train,not_assigned
10.1039_c4ra03054k__sample_14631,test,train,train,not_assigned
10.1039_c4ra03054k__sample_14632,train,test,train,not_assigned
10.1039_c4ra03054k__sample_14633,train,train,train,not_assigned
10.1039_c4ra03054k__sample_14634,train,train,train,not_assigned
10.1039_c4ra04889j__sample_6410,train,valid,train,not_assigned
10.1039_c4ra04889j__sample_6411,train,train,train,not_assigned
10.1039_c4ra04889j__sample_6412,train,train,train,not_assigned
10.1039_c4ra04889j__sample_6413,train,test,train,not_assigned
10.1039_c4ra04889j__sample_6414,train,train,train,not_assigned
10.1039_c4ra06042c__sample_198,train,train,test,not_assigned
10.1039_c4ra06042c__sample_459,test,valid,test,not_assigned
10.1039_c4ra06042c__sample_467,train,train,test,not_assigned
10.1039_c4ra06042c__sample_470,train,test,test,not_assigned
10.1039_c4ra06249c__sample_29023,train,valid,train,not_assigned
10.1039_c4ra06735e__sample_26039,train,train,test,not_assigned
10.1039_c4ra13945c__sample_22673,test,train,train,not_assigned
10.1039_c4ra13945c__sample_22674,train,test,train,not_assigned
10.1039_c4ra14343d__sample_12025,train,train,train,not_assigned
10.1039_c4ra14343d__sample_12026,test,train,train,not_assigned
10.1039_c4ra14343d__sample_12027,train,valid,train,not_assigned
10.1039_c4ra14343d__sample_12028,train,valid,train,not_assigned
10.1039_c4ra14343d__sample_12029,train,test,train,not_assigned
10.1039_c4ra14343d__sample_12030,train,valid,train,not_assigned
10.1039_c4ra15456h__sample_30652,train,train,train,not_assigned
10.1039_c4ra15456h__sample_30654,train,train,train,not_assigned
10.1039_c4ra15456h__sample_30656,train,train,train,not_assigned
10.1039_c4ra15456h__sample_30657,train,train,train,not_assigned
10.1039_c4ra15456h__sample_30658,train,train,train,not_assigned
10.1039_c4ra15456h__sample_30659,train,test,train,not_assigned
10.1039_c4ra15456h__sample_30660,train,train,train,not_assigned
10.1039_c4ta00072b__sample_20923,train,train,train,not_assigned
10.1039_c4ta00072b__sample_20924,train,valid,train,not_assigned
10.1039_c4ta00072b__sample_20930,train,train,train,not_assigned
10.1039_c4ta00072b__sample_20931,train,train,train,not_assigned
10.1039_c4ta00539b__sample_13126,test,train,test,not_assigned
10.1039_c4ta00539b__sample_13127,train,train,test,not_assigned
10.1039_c4ta00539b__sample_13128,test,train,test,not_assigned
10.1039_c4ta00539b__sample_13129,train,train,test,not_assigned
10.1039_c4ta00539b__sample_13130,train,test,test,not_assigned
10.1039_c4ta00600c__sample_4203,train,train,train,not_assigned
10.1039_c4ta00600c__sample_4204,train,train,train,not_assigned
10.1039_c4ta00600c__sample_4205,train,test,train,not_assigned
10.1039_c4ta00600c__sample_4206,test,test,train,not_assigned
10.1039_c4ta00600c__sample_4207,train,test,train,not_assigned
10.1039_c4ta00600c__sample_4208,train,train,train,not_assigned
10.1039_c4ta00600c__sample_4209,train,train,train,not_assigned
10.1039_c4ta00896k__sample_30401,test,train,train,not_assigned
10.1039_c4ta00896k__sample_30403,train,test,train,not_assigned
10.1039_c4ta00896k__sample_30404,train,train,train,not_assigned
10.1039_c4ta00896k__sample_30405,train,train,train,not_assigned
10.1039_c4ta00896k__sample_30406,train,train,train,not_assigned
10.1039_c4ta00896k__sample_30407,train,valid,train,not_assigned
10.1039_c4ta01250j__sample_7208,train,train,train,not_assigned
10.1039_c4ta01250j__sample_7209,train,test,train,not_assigned
10.1039_c4ta01250j__sample_7210,train,train,train,not_assigned
10.1039_c4ta01250j__sample_7211,train,train,train,not_assigned
10.1039_c4ta01380h__sample_82195,test,train,train,not_assigned
10.1039_c4ta01380h__sample_82196,test,valid,train,not_assigned
10.1039_c4ta01380h__sample_82197,train,train,train,not_assigned
10.1039_c4ta01395f__sample_24036,test,valid,train,not_assigned
10.1039_c4ta01395f__sample_24037,train,train,train,not_assigned
10.1039_c4ta01395f__sample_24038,train,valid,train,not_assigned
10.1039_c4ta01395f__sample_24039,test,train,train,not_assigned
10.1039_c4ta01554a__sample_8176,train,valid,train,not_assigned
10.1039_c4ta01554a__sample_8177,train,train,train,not_assigned
10.1039_c4ta01643b__sample_13571,train,train,train,not_assigned
10.1039_c4ta01643b__sample_13572,train,train,train,not_assigned
10.1039_c4ta01643b__sample_13573,train,train,train,not_assigned
10.1039_c4ta01643b__sample_13574,train,train,train,not_assigned
10.1039_c4ta01643b__sample_13575,train,train,train,not_assigned
10.1039_c4ta01643b__sample_40648,train,test,train,not_assigned
10.1039_c4ta01643b__sample_40650,train,train,train,not_assigned
10.1039_c4ta01957a__sample_13630,train,valid,train,not_assigned
10.1039_c4ta01957a__sample_13631,train,valid,train,not_assigned
10.1039_c4ta01957a__sample_13632,train,train,train,not_assigned
10.1039_c4ta01957a__sample_13633,train,valid,train,not_assigned
10.1039_c4ta01957a__sample_13634,train,train,train,not_assigned
10.1039_c4ta02386b__sample_13178,test,valid,train,not_assigned
10.1039_c4ta02386b__sample_13179,train,train,train,not_assigned
10.1039_c4ta02386b__sample_13180,train,train,train,not_assigned
10.1039_c4ta02590c__sample_13635,train,valid,train,not_assigned
10.1039_c4ta02780a__sample_4216,train,valid,train,not_assigned
10.1039_c4ta02780a__sample_4217,train,test,train,not_assigned
10.1039_c4ta02780a__sample_4218,test,train,train,not_assigned
10.1039_c4ta02780a__sample_4219,train,valid,train,not_assigned
10.1039_c4ta03000a__sample_82204,train,train,train,not_assigned
10.1039_c4ta03000a__sample_82205,train,train,train,not_assigned
10.1039_c4ta03000a__sample_82206,test,train,train,not_assigned
10.1039_c4ta03000a__sample_82210,train,train,train,not_assigned
10.1039_c4ta03891f__sample_19319,test,train,test,not_assigned
10.1039_c4ta03891f__sample_19320,train,test,test,not_assigned
10.1039_c4ta03891f__sample_19321,train,valid,test,not_assigned
10.1039_c4ta03891f__sample_19322,train,test,test,not_assigned
10.1039_c4ta04057k__sample_20925,train,train,train,not_assigned
10.1039_c4ta04057k__sample_20926,train,test,train,not_assigned
10.1039_c4ta04057k__sample_20927,train,valid,train,not_assigned
10.1039_c4ta04057k__sample_20928,test,train,train,not_assigned
10.1039_c4ta04057k__sample_20929,train,train,train,not_assigned
10.1039_c4ta04355c__sample_21894,train,train,train,not_assigned
10.1039_c4ta04355c__sample_21895,test,train,train,not_assigned
10.1039_c4ta04355c__sample_21896,test,valid,train,not_assigned
10.1039_c4ta04462b__sample_7213,test,train,train,not_assigned
10.1039_c4ta04462b__sample_7214,train,train,train,not_assigned
10.1039_c4ta04462b__sample_7215,test,train,train,not_assigned
10.1039_c4ta04462b__sample_7216,test,train,train,not_assigned
10.1039_c4ta04462b__sample_7217,train,train,train,not_assigned
10.1039_c4ta04462b__sample_7218,test,train,train,not_assigned
10.1039_c4ta04661g__sample_3597,train,valid,train,not_assigned
10.1039_c4ta04661g__sample_82223,train,train,train,not_assigned
10.1039_c4ta04661g__sample_82224,test,train,train,not_assigned
10.1039_c4ta04661g__sample_82225,train,valid,train,not_assigned
10.1039_c4ta04912h__sample_28640,train,test,train,not_assigned
10.1039_c4ta04912h__sample_28641,train,train,train,not_assigned
10.1039_c4ta04912h__sample_28642,train,train,train,not_assigned
10.1039_c4ta04912h__sample_28643,train,train,train,not_assigned
10.1039_c4ta05083e__sample_4225,train,train,train,not_assigned
10.1039_c4ta05083e__sample_4226,train,train,train,not_assigned
10.1039_c4ta05083e__sample_4227,train,test,train,not_assigned
10.1039_c4ta05083e__sample_4228,test,train,train,not_assigned
10.1039_c4ta05135a__sample_9439,train,train,train,not_assigned
10.1039_c4ta05135a__sample_9441,train,train,train,not_assigned
10.1039_c4ta05135a__sample_9449,test,valid,train,not_assigned
10.1039_c4ta05135a__sample_9450,train,train,train,not_assigned
10.1039_c4ta05135a__sample_9459,test,train,train,not_assigned
10.1039_c4ta05135a__sample_9460,train,train,train,not_assigned
10.1039_c4ta05285d__sample_4220,train,train,train,not_assigned
10.1039_c4ta05285d__sample_4221,train,train,train,not_assigned
10.1039_c4ta05285d__sample_4222,test,train,train,not_assigned
10.1039_c4ta05285d__sample_4223,train,train,train,not_assigned
10.1039_c4ta05285d__sample_4224,train,valid,train,not_assigned
10.1039_c4ta05508j__sample_13636,test,train,train,not_assigned
10.1039_c4ta05508j__sample_13637,train,train,train,not_assigned
10.1039_c4ta05508j__sample_13639,train,train,train,not_assigned
10.1039_c4ta05508j__sample_13640,test,train,train,not_assigned
10.1039_c4ta05508j__sample_13641,train,valid,train,not_assigned
10.1039_c4ta05508j__sample_13642,test,train,train,not_assigned
10.1039_c4ta06955b__sample_41656,train,train,train,not_assigned
10.1039_c4ta06955b__sample_41657,train,valid,train,not_assigned
10.1039_c4ta06955b__sample_41658,train,train,train,not_assigned
10.1039_c4ta06955b__sample_41659,train,train,train,not_assigned
10.1039_c4ta06955b__sample_7219,test,valid,train,not_assigned
10.1039_c4ta06955b__sample_7220,train,train,train,not_assigned
10.1039_c4ta06955b__sample_7221,train,valid,train,not_assigned
10.1039_c4ta06955b__sample_7222,train,train,train,not_assigned
10.1039_c5ce00228a__sample_13851,train,train,test,not_assigned
10.1039_c5ce00228a__sample_13852,train,test,test,not_assigned
10.1039_c5ce00228a__sample_13853,train,valid,test,not_assigned
10.1039_c5ce00228a__sample_13854,train,train,test,not_assigned
10.1039_c5ce02143j__sample_7758,train,train,train,not_assigned
10.1039_c5ce02143j__sample_7759,train,train,train,not_assigned
10.1039_c5ce02143j__sample_7760,train,test,train,not_assigned
10.1039_c5ce02143j__sample_7761,train,train,train,not_assigned
10.1039_c5ce02143j__sample_7762,test,train,train,not_assigned
10.1039_c5ce02143j__sample_7763,test,train,train,not_assigned
10.1039_c5ce02143j__sample_7764,train,valid,train,not_assigned
10.1039_c5ce02143j__sample_7765,train,train,train,not_assigned
10.1039_c5ce02143j__sample_7766,train,valid,train,not_assigned
10.1039_c5ce02143j__sample_7767,train,valid,train,not_assigned
10.1039_c5cp00739a__sample_28000,test,valid,test,not_assigned
10.1039_c5cp00739a__sample_28001,test,train,test,not_assigned
10.1039_c5cp00739a__sample_28002,test,train,test,not_assigned
10.1039_c5cp00739a__sample_28003,train,train,test,not_assigned
10.1039_c5cp00739a__sample_28004,train,train,test,not_assigned
10.1039_c5cp00739a__sample_28005,test,valid,test,not_assigned
10.1039_c5cp05213k__sample_28990,train,train,train,not_assigned
10.1039_c5cp05213k__sample_28992,test,valid,train,not_assigned
10.1039_c5cp05213k__sample_28993,test,train,train,not_assigned
10.1039_c5cp05213k__sample_28994,train,train,train,not_assigned
10.1039_c5cp05510e__sample_19486,test,valid,train,not_assigned
10.1039_c5cp05510e__sample_19487,train,train,train,not_assigned
10.1039_c5cp05510e__sample_19488,train,valid,train,not_assigned
10.1039_c5cp05510e__sample_19489,train,valid,train,not_assigned
10.1039_c5cp05510e__sample_19490,train,train,train,not_assigned
10.1039_c5cp05510e__sample_19491,train,train,train,not_assigned
10.1039_c5cp05510e__sample_19492,test,train,train,not_assigned
10.1039_c5cp07620j__sample_3030,train,train,train,not_assigned
10.1039_c5cp07620j__sample_3031,test,train,train,not_assigned
10.1039_c5dt00551e__sample_6747,train,train,train,not_assigned
10.1039_c5dt00551e__sample_6748,train,valid,train,not_assigned
10.1039_c5dt00551e__sample_6749,train,train,train,not_assigned
10.1039_c5dt00551e__sample_6750,test,train,train,not_assigned
10.1039_c5dt00910c__sample_14606,train,train,train,not_assigned
10.1039_c5dt00910c__sample_14607,train,valid,train,not_assigned
10.1039_c5dt00910c__sample_14608,train,train,train,not_assigned
10.1039_c5dt00910c__sample_14609,train,train,train,not_assigned
10.1039_c5ee01147g__sample_185,train,train,train,not_assigned
10.1039_c5ee01147g__sample_224,train,valid,train,not_assigned
10.1039_c5ee01147g__sample_230,train,train,train,not_assigned
10.1039_c5ee01147g__sample_265,test,test,train,not_assigned
10.1039_c5ee01147g__sample_317,train,valid,train,not_assigned
10.1039_c5ee01147g__sample_329,train,train,train,not_assigned
10.1039_c5ee01147g__sample_6053,train,test,train,not_assigned
10.1039_c5ee01147g__sample_6054,train,valid,train,not_assigned
10.1039_c5ee01147g__sample_6055,train,train,train,not_assigned
10.1039_c5ee01147g__sample_6056,train,train,train,not_assigned
10.1039_c5ee01309g__sample_20159,train,valid,train,not_assigned
10.1039_c5ee01309g__sample_20180,train,train,train,not_assigned
10.1039_c5ee01309g__sample_20181,train,valid,train,not_assigned
10.1039_c5ee01309g__sample_20182,test,train,train,not_assigned
10.1039_c5ee02423d__sample_196,train,train,train,not_assigned
10.1039_c5ee02423d__sample_215,train,train,train,not_assigned
10.1039_c5ee02423d__sample_222,test,train,train,not_assigned
10.1039_c5ee02423d__sample_269,train,train,train,not_assigned
10.1039_c5ee02423d__sample_280,train,train,train,not_assigned
10.1039_c5ee02423d__sample_361,test,test,train,not_assigned
10.1039_c5ee02423d__sample_384,train,train,train,not_assigned
10.1039_c5ee02423d__sample_390,train,valid,train,not_assigned
10.1039_c5ee02423d__sample_412,test,test,train,not_assigned
10.1039_c5ee02423d__sample_416,test,train,train,not_assigned
10.1039_c5ee02423d__sample_439,train,test,train,not_assigned
10.1039_c5ee02600h__sample_9554,train,train,train,not_assigned
10.1039_c5ee02600h__sample_9556,train,train,train,not_assigned
10.1039_c5ee02600h__sample_9558,train,train,train,not_assigned
10.1039_c5ee02600h__sample_9560,train,valid,train,not_assigned
10.1039_c5ee02600h__sample_9561,train,train,train,not_assigned
10.1039_c5ee02600h__sample_9562,train,train,train,not_assigned
10.1039_c5ee02600h__sample_9563,test,train,train,not_assigned
10.1039_c5ee02979a__sample_42657,train,valid,train,not_assigned
10.1039_c5ee02979a__sample_42658,train,train,train,not_assigned
10.1039_c5ee03366g__sample_9274,train,train,train,not_assigned
10.1039_c5ee03366g__sample_9275,train,train,train,not_assigned
10.1039_c5ee03366g__sample_9276,train,train,train,not_assigned
10.1039_c5ee03366g__sample_9278,train,test,train,not_assigned
10.1039_c5ee03366g__sample_9279,train,test,train,not_assigned
10.1039_c5ee03366g__sample_9280,train,train,train,not_assigned
10.1039_c5mh00033e__sample_24112,train,train,train,not_assigned
10.1039_c5mh00033e__sample_24113,test,train,train,not_assigned
10.1039_c5mh00033e__sample_24114,train,train,train,not_assigned
10.1039_c5mh00033e__sample_24115,train,train,train,not_assigned
10.1039_c5mh00033e__sample_24116,test,train,train,not_assigned
10.1039_c5nj02113h__sample_2735,train,train,test,not_assigned
10.1039_c5nj02113h__sample_2736,test,train,test,not_assigned
10.1039_c5nr00917k__sample_32826,train,train,train,not_assigned
10.1039_c5nr00917k__sample_32827,train,test,train,not_assigned
10.1039_c5nr01786f__sample_32809,train,train,train,not_assigned
10.1039_c5qi00230c__sample_12263,train,train,train,not_assigned
10.1039_c5qi00230c__sample_12265,train,test,train,not_assigned
10.1039_c5qi00230c__sample_12267,test,train,train,not_assigned
10.1039_c5qi00230c__sample_12269,train,train,train,not_assigned
10.1039_c5ra01071c__sample_7561,train,train,test,not_assigned
10.1039_c5ra01071c__sample_7562,train,test,test,not_assigned
10.1039_c5ra01071c__sample_7563,test,train,test,not_assigned
10.1039_c5ra01071c__sample_7564,train,train,test,not_assigned
10.1039_c5ra01071c__sample_7565,test,train,test,not_assigned
10.1039_c5ra02030a__sample_14290,test,test,train,not_assigned
10.1039_c5ra02030a__sample_14291,train,train,train,not_assigned
10.1039_c5ra02030a__sample_14292,test,train,train,not_assigned
10.1039_c5ra02030a__sample_14293,test,valid,train,not_assigned
10.1039_c5ra03953c__sample_14304,train,valid,train,not_assigned
10.1039_c5ra03953c__sample_14305,test,train,train,not_assigned
10.1039_c5ra03953c__sample_14306,test,train,train,not_assigned
10.1039_c5ra04428f__sample_5646,train,train,test,not_assigned
10.1039_c5ra04428f__sample_5647,train,train,test,not_assigned
10.1039_c5ra04428f__sample_5648,train,train,test,not_assigned
10.1039_c5ra04428f__sample_5649,train,train,test,not_assigned
10.1039_c5ra04435a__sample_6299,train,train,train,not_assigned
10.1039_c5ra04435a__sample_6300,train,train,train,not_assigned
10.1039_c5ra04435a__sample_6301,train,train,train,not_assigned
10.1039_c5ra04435a__sample_6302,train,train,train,not_assigned
10.1039_c5ra04435a__sample_6303,test,valid,train,not_assigned
10.1039_c5ra04435a__sample_6304,train,train,train,not_assigned
10.1039_c5ra04435a__sample_6305,train,valid,train,not_assigned
10.1039_c5ra04435a__sample_6306,test,train,train,not_assigned
10.1039_c5ra04435a__sample_6307,train,valid,train,not_assigned
10.1039_c5ra04435a__sample_6308,train,test,train,not_assigned
10.1039_c5ra08608f__sample_4746,train,train,train,not_assigned
10.1039_c5ra08608f__sample_4747,test,train,train,not_assigned
10.1039_c5ra08608f__sample_4748,train,train,train,not_assigned
10.1039_c5ra13191j__sample_28064,train,train,train,not_assigned
10.1039_c5ra13191j__sample_28065,train,train,train,not_assigned
10.1039_c5ra13191j__sample_28074,train,train,train,not_assigned
10.1039_c5ra13191j__sample_28075,train,test,train,not_assigned
10.1039_c5ra13191j__sample_28077,train,train,train,not_assigned
10.1039_c5ra13191j__sample_28078,train,train,train,not_assigned
10.1039_c5ra17284e__sample_29818,test,train,train,not_assigned
10.1039_c5ra17284e__sample_29819,train,train,train,not_assigned
10.1039_c5ra21404a__sample_82697,train,train,test,not_assigned
10.1039_c5ra21404a__sample_82698,train,test,test,not_assigned
10.1039_c5ra21404a__sample_82699,test,train,test,not_assigned
10.1039_c5ra21404a__sample_82702,train,test,test,not_assigned
10.1039_c5ra21404a__sample_82704,train,train,test,not_assigned
10.1039_c5ra21404a__sample_82706,test,valid,test,not_assigned
10.1039_c5ra24236c__sample_9057,train,train,train,not_assigned
10.1039_c5ra24236c__sample_9058,train,train,train,not_assigned
10.1039_c5ra24236c__sample_9059,train,train,train,not_assigned
10.1039_c5ra24236c__sample_9060,train,valid,train,not_assigned
10.1039_c5sc00910c__sample_31073,train,train,train,not_assigned
10.1039_c5ta00470e__sample_1741,train,train,test,not_assigned
10.1039_c5ta00470e__sample_1742,train,train,test,not_assigned
10.1039_c5ta00470e__sample_1743,test,test,test,not_assigned
10.1039_c5ta00470e__sample_1744,train,train,test,not_assigned
10.1039_c5ta00470e__sample_1745,train,train,test,not_assigned
10.1039_c5ta00470e__sample_1746,test,train,test,not_assigned
10.1039_c5ta00470e__sample_1747,train,train,test,not_assigned
10.1039_c5ta01266j__sample_14449,train,valid,train,not_assigned
10.1039_c5ta01266j__sample_14450,train,train,train,not_assigned
10.1039_c5ta01266j__sample_14451,train,train,train,not_assigned
10.1039_c5ta01266j__sample_14452,train,train,train,not_assigned
10.1039_c5ta01667c__sample_7223,train,train,train,not_assigned
10.1039_c5ta01667c__sample_7224,train,train,train,not_assigned
10.1039_c5ta01778e__sample_17004,train,valid,train,not_assigned
10.1039_c5ta01778e__sample_17005,test,train,train,not_assigned
10.1039_c5ta01778e__sample_17006,train,test,train,not_assigned
10.1039_c5ta01778e__sample_17007,train,test,train,not_assigned
10.1039_c5ta01794g__sample_11537,train,test,train,not_assigned
10.1039_c5ta01794g__sample_11538,train,train,train,not_assigned
10.1039_c5ta01794g__sample_11540,train,train,train,not_assigned
10.1039_c5ta01794g__sample_11545,train,valid,train,not_assigned
10.1039_c5ta01794g__sample_11546,train,valid,train,not_assigned
10.1039_c5ta01794g__sample_11547,train,test,train,not_assigned
10.1039_c5ta01794g__sample_11548,train,train,train,not_assigned
10.1039_c5ta01967b__sample_13181,train,valid,train,not_assigned
10.1039_c5ta01967b__sample_13182,train,train,train,not_assigned
10.1039_c5ta01967b__sample_13183,train,test,train,not_assigned
10.1039_c5ta01967b__sample_13184,test,valid,train,not_assigned
10.1039_c5ta02721g__sample_13643,train,train,test,not_assigned
10.1039_c5ta02721g__sample_13644,test,train,test,not_assigned
10.1039_c5ta02721g__sample_13646,train,train,test,not_assigned
10.1039_c5ta02721g__sample_13647,train,train,test,not_assigned
10.1039_c5ta03473f__sample_8768,train,train,train,not_assigned
10.1039_c5ta03473f__sample_8769,train,train,train,not_assigned
10.1039_c5ta03473f__sample_8770,train,test,train,not_assigned
10.1039_c5ta03751d__sample_8771,train,valid,train,not_assigned
10.1039_c5ta03751d__sample_8772,train,train,train,not_assigned
10.1039_c5ta03751d__sample_8773,train,train,train,not_assigned
10.1039_c5ta03751d__sample_8774,train,train,train,not_assigned
10.1039_c5ta04418a__sample_11560,train,train,train,not_assigned
10.1039_c5ta04418a__sample_11562,train,train,train,not_assigned
10.1039_c5ta04418a__sample_11563,train,train,train,not_assigned
10.1039_c5ta04418a__sample_11564,train,train,train,not_assigned
10.1039_c5ta04418a__sample_11565,train,train,train,not_assigned
10.1039_c5ta04418a__sample_11566,test,train,train,not_assigned
10.1039_c5ta04418a__sample_11567,train,train,train,not_assigned
10.1039_c5ta05535k__sample_294,train,train,test,not_assigned
10.1039_c5ta05535k__sample_309,train,test,test,not_assigned
10.1039_c5ta05535k__sample_335,train,test,test,not_assigned
10.1039_c5ta05535k__sample_338,train,valid,test,not_assigned
10.1039_c5ta05535k__sample_350,train,test,test,not_assigned
10.1039_c5ta06107e__sample_1748,train,valid,test,not_assigned
10.1039_c5ta06107e__sample_1749,train,train,test,not_assigned
10.1039_c5ta06107e__sample_1750,train,valid,test,not_assigned
10.1039_c5ta06107e__sample_1751,train,valid,test,not_assigned
10.1039_c5ta06107e__sample_1752,train,valid,test,not_assigned
10.1039_c5ta06780d__sample_13661,test,train,train,not_assigned
10.1039_c5ta06780d__sample_13662,train,test,train,not_assigned
10.1039_c5ta06780d__sample_13663,train,train,train,not_assigned
10.1039_c5ta06780d__sample_13664,train,train,train,not_assigned
10.1039_c5tc00065c__sample_31859,train,valid,train,not_assigned
10.1039_c5tc00065c__sample_31860,test,valid,train,not_assigned
10.1039_c5tc01248a__sample_8259,train,train,train,not_assigned
10.1039_c5tc01248a__sample_8260,train,test,train,not_assigned
10.1039_c5tc01248a__sample_8261,train,valid,train,not_assigned
10.1039_c5tc01248a__sample_8262,train,train,train,not_assigned
10.1039_c5tc01248a__sample_8263,test,train,train,not_assigned
10.1039_c5tc01318f__sample_8264,train,train,train,not_assigned
10.1039_c5tc01318f__sample_8265,train,test,train,not_assigned
10.1039_c5tc01318f__sample_8266,train,train,train,not_assigned
10.1039_c5tc01318f__sample_8267,train,train,train,not_assigned
